Itr,MaxReturn,MinReturn,EnvExecTime,Average reward,PolicyExecTime,StdReturn,Average latency,NumTrajs,Average greedy latency,AverageDiscountedReturn,AverageReturn
1083,-2.296436488457266,-16.452221890029445,0.9163436889648438,-6.8997474387793645,2.492439031600952,2.477154651351645,9539621.719219701,10000,6454547.203575172,-6.3477241913260904,-6.882098044875931
1084,-2.4726790701723034,-17.35545800858218,0.9083833694458008,-6.951812427602774,2.5047802925109863,2.532837352159541,738299.6233589469,10000,678155.9597862791,-6.395767482361058,-6.933737760391568
1085,-2.313564811111936,-15.19970168600635,0.9062175750732422,-6.887851492287105,2.4720494747161865,2.3431077003908514,471817.03957816266,10000,216229608.41382945,-6.285320384657494,-6.817053314814692
1086,-2.2366630819636635,-15.115053257443083,0.9357626438140869,-6.848663669221848,2.4803414344787598,2.370958961655392,9258272.846661301,10000,6272184.599298719,-6.297986215766628,-6.831316493233825
1087,-2.2877960897959437,-16.375552652635427,0.9002161026000977,-6.8792976490312165,2.47625994682312,2.4859811368732134,460835182.0042039,10000,216312850.9375619,-6.340040919389144,-6.873354065257235
1088,-2.313564811111936,-16.561716536957515,0.911139965057373,-6.96096101895177,2.456162452697754,2.5480873429868387,214119.6600395476,10000,533145.685022713,-6.413601648628132,-6.953013918292438
1089,-2.366375997032004,-16.324162406791526,0.9100444316864014,-6.859084349576795,2.4888477325439453,2.3914701861561163,347904.8476847427,10000,210504101.01615754,-6.3312624701125975,-6.870605216652833
1090,-2.313564811111936,-15.19970168600635,0.9110250473022461,-6.822281754532413,2.4947640895843506,2.3914658721946123,9092049.229386443,10000,216234677.9400524,-6.296986065674734,-6.826525045547682
1091,-2.313564811111936,-15.559464476551929,0.9129154682159424,-6.9335443882643,2.4792206287384033,2.490110329316247,710346.9385634095,10000,6316842.682049839,-6.372473244495796,-6.908376687086815
1092,-2.3998714271373918,-16.863386131994165,0.9445254802703857,-6.902601236911569,2.516000747680664,2.533519768320449,253709.7685445793,10000,6427571.470100778,-6.368681896003964,-6.90594771051932
1093,-2.3135648111119353,-16.22717060882682,0.9375510215759277,-6.868733084962712,2.4754273891448975,2.475442362176644,9336738.331679441,10000,216334725.7546493,-6.331142762206826,-6.867702995999178
1094,-2.3131546644288443,-15.198358813954604,0.9260087013244629,-6.8983239848267495,2.4886136054992676,2.4726297300029603,9374440.110487254,10000,6312393.609161078,-6.354837759989303,-6.88984140182258
1095,-2.3058307712008155,-16.102142119262147,0.9150981903076172,-7.094668809244563,2.47373366355896,2.5630369498560097,610119.5051237557,10000,6264193.531156678,-6.374358672706634,-6.914229597418673
1096,-2.2902818947647643,-15.296784911560632,0.909074068069458,-6.903705822844215,2.4764533042907715,2.5540338682126924,547359.2323108054,10000,210471742.5078889,-6.337608590755874,-6.866161342795886
1097,-2.313564811111936,-15.465248491412467,0.9173345565795898,-6.853643262617991,2.511253595352173,2.5126082290533645,413454.87436017086,10000,216278864.26235983,-6.313306757833993,-6.8434477722372105
1098,-2.4008611157283717,-15.752615519384898,0.9059851169586182,-6.8988683347724695,2.4990575313568115,2.5396158240195716,465357309.62021035,10000,210600104.37549114,-6.362731047767115,-6.896352353236622
1099,-2.141738470245699,-15.589525312040063,0.909775972366333,-6.930581695905646,2.47000789642334,2.5120054000289054,474177195.2372534,10000,210581433.59554976,-6.348134176157114,-6.883307250997079
1100,-2.3237561936543996,-16.214667759863453,0.9207422733306885,-6.867096806284253,2.4981493949890137,2.47002587115708,757258.4415494775,10000,523574.60901393887,-6.353164151996962,-6.890639092713332
1101,-2.296436488457266,-15.577022463076688,0.9055898189544678,-6.852330633889209,2.4818551540374756,2.4602622301775807,9540444.587236987,10000,216485430.44911277,-6.3520992294686645,-6.885584505655649
1102,-2.4195379582789447,-15.689548103698703,0.9069981575012207,-6.699440834015421,2.4919745922088623,2.3602525426698815,465336043.59678555,10000,216338448.05786318,-6.257874115622799,-6.788793934565569
1103,-2.3556721003302603,-15.296784911560632,0.908872127532959,-6.77139751346011,2.483520030975342,2.356125183728226,9380220.659724291,10000,216198396.09951195,-6.262935185436217,-6.792282037126149
1104,-2.3723588886493445,-16.14962398671311,0.90604567527771,-6.8126379493275975,2.5019328594207764,2.386171785241339,9513849.293618137,10000,216237679.91507384,-6.321745225894121,-6.8585599746469645
1105,-2.465877878235269,-15.20922505451323,0.9065816402435303,-6.7849174911492796,2.4440622329711914,2.411882492251121,9510232.002279438,10000,216218182.60276905,-6.30808572220071,-6.841519254919981
1106,-2.3034716425620774,-16.452221890029445,0.9122891426086426,-6.889593260211678,2.4743542671203613,2.4630796314936694,460467636.5636763,10000,210460217.5364447,-6.331074186877245,-6.87131373474977
1107,-2.313564811111936,-16.588198015676564,0.9049258232116699,-6.828917223981462,2.5057947635650635,2.4122206949229414,454062766.82696474,10000,210564427.48103687,-6.293662249181296,-6.824646524499419
1108,-2.5015109259099386,-16.32719340046477,0.9052855968475342,-6.901659260466817,2.502549409866333,2.5295155921611094,447670667.46658564,10000,210662042.4417558,-6.38359546037935,-6.920642983082257
1109,-2.3464964354390783,-16.452221890029445,0.9064779281616211,-6.843366394313913,2.498049020767212,2.5018128353771893,208485.56029990164,10000,210471180.07119295,-6.334648153383315,-6.871860172456638
1110,-2.3043540724172846,-16.115150923230757,0.9112048149108887,-6.921904306669085,2.4757368564605713,2.535686300898341,483205.36760370294,10000,598342.9235916269,-6.428452336201607,-6.968004394155663
1111,-2.4100762776789524,-15.55946447655193,0.9108736515045166,-6.7905517863588,2.463731050491333,2.4905475049438626,9536000.415721785,10000,216302588.24804986,-6.28709757121061,-6.814892267682974
1112,-2.3525659235572935,-15.296784911560632,0.9156708717346191,-6.772906432088738,2.4685773849487305,2.4550355572010085,463705050.42833954,10000,210370880.79698214,-6.302072855680668,-6.828656066161943
1113,-2.42667374836688,-16.577250379594123,0.9093446731567383,-6.853058708178163,2.494786500930786,2.4639001616983007,427367.8792987901,10000,6422449.4669807665,-6.323109948295305,-6.859336768540616
1114,-2.296436488457266,-15.834652594547046,0.9443438053131104,-6.855400683260412,2.5111024379730225,2.476067938727017,465719516.81209314,10000,216320432.2389091,-6.353238294379527,-6.891441890151956
1115,-2.3135648111119353,-16.50063816030669,0.9042644500732422,-6.865600281314133,2.4472804069519043,2.4699380209373083,687814.6042933421,10000,216417699.84125918,-6.325304424626489,-6.858540581333775
1116,-2.3036568238278834,-15.578037779759672,0.9319190979003906,-6.988953356646129,2.497356653213501,2.5757010300559577,743243.4648097578,10000,210498659.89700317,-6.408450020207885,-6.951597041912008
1117,-2.3861943312261436,-15.849594686976808,0.9163339138031006,-6.8794839976480375,2.4776315689086914,2.5259394963435153,225979.2155780525,10000,210501725.5904602,-6.3713621209260864,-6.909244849272954
1118,-2.3234978601060297,-17.45244980654688,0.9690475463867188,-6.822663391794826,2.494772434234619,2.4827572446658794,523191.1299736683,10000,210581080.10155374,-6.334584667649446,-6.870361105151515
1119,-2.3822490153878766,-15.312042191615935,0.9162325859069824,-6.90813953824798,2.4942986965179443,2.475046656011428,464170361.83421826,10000,210378369.13313344,-6.333324352716266,-6.8690294534500715
1120,-2.2877960897959437,-15.296784911560632,0.9279384613037109,-6.750235704879579,2.4841818809509277,2.4189717179590327,460151090.0815269,10000,216191581.78621924,-6.25700762859438,-6.784392860291332
1121,-2.3391487991215043,-15.84261328484266,0.904667854309082,-6.810150405261133,2.489755630493164,2.4942778990217116,469984285.3755675,10000,216284775.46503514,-6.301396632027542,-6.838112787334565
1122,-2.313564811111936,-15.775142216372558,0.9150636196136475,-6.84840812272404,2.503439426422119,2.5050635204380165,327321.2194433074,10000,6232158.872165562,-6.338784208669124,-6.86573841406055
1123,-2.3743250176169877,-16.01583705604991,0.9093642234802246,-6.939576180067145,2.452610969543457,2.4687690294030795,655475.9636280861,10000,210415734.39225188,-6.3912114205930965,-6.9282613015336665
1124,-2.256403996438515,-15.875210621950389,0.912919282913208,-7.030498870730115,2.483628034591675,2.5016386874973326,419823.3617033912,10000,613592.9140638935,-6.415125725579399,-6.9583394377278065
1125,-2.272310314816342,-17.827535275240923,0.9271683692932129,-6.88180745234235,2.4655849933624268,2.4831109390231414,464099993.70926994,10000,216401683.95535982,-6.330301358581319,-6.864221417942102
1126,-2.4567388746389023,-15.974541370273307,0.9086358547210693,-6.772824269911327,2.523393154144287,2.435319585298954,9257990.516706977,10000,216167822.5913733,-6.283644717858549,-6.81731452520391
1127,-2.45502217922763,-15.786539901663406,0.9339721202850342,-6.916443566131707,2.5047433376312256,2.470018012018217,470006979.92216307,10000,216423644.90734693,-6.352408476596587,-6.89082312013517
1128,-2.313564811111936,-16.209909115883306,0.9043223857879639,-6.806965418206385,2.4793858528137207,2.46779423294247,528527.8547415938,10000,590873.4836457102,-6.364450922576866,-6.9005202742681595
1129,-2.3525659235572935,-15.55946447655193,0.9205021858215332,-6.877298292297045,2.4826011657714844,2.4551883958484493,462496299.1909181,10000,216209212.80173287,-6.3289996459288576,-6.86746900043043
1130,-2.313564811111936,-16.2224176672096,0.9042568206787109,-6.808122349701126,2.504610300064087,2.438076606314045,9419728.096950013,10000,6254899.857050428,-6.338891600743826,-6.871189306228634
1131,-2.4901779704424394,-15.296784911560632,0.9049832820892334,-6.845443288540706,2.4813661575317383,2.4357912460929283,470386.9331374412,10000,216168800.97884622,-6.290939748158926,-6.819281605352132
1132,-2.452647503786296,-15.589525312040063,0.9169940948486328,-6.868095016212592,2.475207805633545,2.375399458819246,466620100.01974285,10000,216268920.0203771,-6.3057734499185845,-6.844698970618468
1133,-2.3135648111119353,-15.862702070624087,0.9019496440887451,-6.829597179892646,2.512895345687866,2.4455950004103033,9487501.899838418,10000,6316842.682049838,-6.368367922828422,-6.90693881448255
1134,-2.313564811111936,-17.46495265551025,0.9027814865112305,-6.956300502637459,2.494495391845703,2.448484951119348,585058.554102007,10000,6255478.24023005,-6.327221302890705,-6.865611575303662
1135,-2.290407798187352,-16.199133917226845,0.904249906539917,-6.828619281916512,2.4853715896606445,2.3755089552495376,9595852.350224085,10000,216231299.35613608,-6.296378399916791,-6.830365232816451
1136,-2.4438376082451367,-16.227170608826825,0.9367849826812744,-6.920330703143301,2.4824798107147217,2.4715470232404604,788302.963636791,10000,583742.421291179,-6.372627814310011,-6.914922985897276
1137,-2.399797043804093,-14.874416030469634,0.9087047576904297,-6.890564174282632,2.4546077251434326,2.390852976754911,457627891.9848064,10000,216196048.4379175,-6.267775371814759,-6.80086307574615
1138,-2.2914840384142057,-15.98014462337071,0.9144046306610107,-6.90195976285538,2.4986093044281006,2.4219324518539027,249125.8726115603,10000,216333888.05053452,-6.3238437337975295,-6.863048330548951
1139,-2.384531969186185,-16.072315058563266,0.9035487174987793,-6.793300461558867,2.488431930541992,2.4508377841102895,243729.4335405593,10000,6156571.253032689,-6.28686201718236,-6.818660074532473
1140,-2.1929658713005526,-15.6895481036987,0.9104721546173096,-6.863698246042223,2.487664222717285,2.46680529704609,461793822.28582454,10000,210410088.6898206,-6.330079067840752,-6.866253898371964
1141,-2.366783585791498,-16.074105427662168,0.9173271656036377,-6.822753414724922,2.4661591053009033,2.400264263980797,9144188.49686977,10000,6373627.743434475,-6.360189633761044,-6.901879663063287
1142,-2.3925773526404344,-17.452449806546877,0.9102964401245117,-6.786536191984499,2.463665008544922,2.3759223138004835,9966276.795745127,10000,216468473.19384098,-6.324235053122522,-6.86028693890568
1143,-2.3131546644288448,-16.01583705604991,0.9217371940612793,-6.856317389639259,2.4971344470977783,2.4802143075938234,9661318.002278669,10000,6234784.944250629,-6.295659887803752,-6.826335030936594
1144,-2.313564811111936,-17.452449806546877,0.9275574684143066,-6.8283862000474675,2.4641635417938232,2.4464614509786466,9249827.575854557,10000,6364910.380946443,-6.3635467208175545,-6.901517507633087
1145,-2.313564811111936,-15.689548103698707,0.910902738571167,-6.724655329151911,2.4762613773345947,2.356135876768296,9129893.536291491,10000,216325903.00278202,-6.271154173332724,-6.808916293397857
1146,-2.2877960897959437,-16.089193601482034,0.9169456958770752,-6.717908954480665,2.465393543243408,2.407977851736426,9289714.191089831,10000,6246346.998526539,-6.268441481551489,-6.797531756117422
1147,-2.3131546644288448,-15.209225054513231,0.916379451751709,-6.772346296416136,2.481872320175171,2.4534300925555717,211629.33786470332,10000,6186817.546072035,-6.2884800118735145,-6.818439826431936
1148,-2.399797043804093,-16.324162406791526,0.9056656360626221,-6.87966979276092,2.496795177459717,2.478475344049416,9950465.073353745,10000,216367165.03126597,-6.334297266055559,-6.872492100516727
1149,-2.313564811111936,-16.452221890029445,0.9019184112548828,-6.876783288491622,2.492518424987793,2.3992536727214064,9542412.912436854,10000,6357440.941000529,-6.3011920293954935,-6.833368934534061
1150,-2.3142365665296163,-15.387184670827112,0.9062740802764893,-6.870145462697782,2.4755301475524902,2.4160692647072635,9452957.404984664,10000,6406345.367096287,-6.298564618671976,-6.833508820968556
1151,-2.313564811111936,-16.089193601482034,0.9103622436523438,-6.898284089123501,2.487302303314209,2.4714468826760676,467600504.3144758,10000,210372991.73241466,-6.340247968200082,-6.87487231981703
1152,-2.280892227971989,-16.080167415029354,0.9081711769104004,-6.7957644434178714,2.4750823974609375,2.382462052011709,469979909.20250744,10000,216513761.32676205,-6.331851597148902,-6.868088977304507
1153,-2.313564811111936,-15.589525312040061,0.9081211090087891,-6.862200674397102,2.502654790878296,2.4533097372552146,459835794.28419775,10000,210402662.1299359,-6.343150114942079,-6.881457019483243
1154,-2.313564811111936,-15.684549984223185,0.9123008251190186,-6.928445483034689,2.469856023788452,2.469075969632441,9665607.95986111,10000,6227096.573750751,-6.349285671881052,-6.887530293633808
1155,-2.313564811111936,-16.45222189002945,0.9090590476989746,-6.929843092561836,2.4697563648223877,2.3749517443020562,9563324.959605938,10000,6445357.609987627,-6.3576945912025495,-6.899816390738491
1156,-2.4721549781947445,-15.724582478753353,0.9101786613464355,-6.948163951159064,2.4892430305480957,2.4214085118556743,452206609.341723,10000,216220745.21881405,-6.322360235275525,-6.859166823353976
1157,-2.5015109259099386,-16.089193601482034,0.9105203151702881,-6.775430769606898,2.4962058067321777,2.4044637736916252,9055310.51818226,10000,216124423.60246935,-6.255576042748023,-6.7887895545959385
1158,-2.4008611157283717,-15.6895481036987,0.9068152904510498,-6.8548555696423294,2.5054078102111816,2.5392311414891875,346290.00853393634,10000,665628.3305883207,-6.375224430133124,-6.913220511633143
1159,-2.313564811111936,-15.81209102450977,0.9108214378356934,-6.924127733561655,2.4781627655029297,2.44491127126384,716655.9500113701,10000,687357.5323930715,-6.378688895781249,-6.92026296567854
1160,-2.3877011397987284,-16.03782178136385,0.9094557762145996,-6.759529863971891,2.4623799324035645,2.4699544588650615,354074.55569601496,10000,216280093.29622045,-6.271277767150419,-6.8017430539543104
1161,-2.3435844842236584,-15.839108123047032,0.9243524074554443,-6.751592545413859,2.4895248413085938,2.402922815920968,318981.1714651293,10000,6224476.940173981,-6.266876355088957,-6.794250533795839
1162,-2.399797043804093,-15.849594686976811,0.9098262786865234,-6.78555078117658,2.469181537628174,2.3508478668914705,476030386.54090136,10000,216348775.92910922,-6.31916199737833,-6.855634285655535
1163,-2.314236566529616,-15.862702070624087,0.9367308616638184,-6.898139071532124,2.5074031352996826,2.4702814007140255,578042.3198326586,10000,210575239.5699255,-6.357455027903706,-6.895699230551423
1164,-2.3389308380410747,-15.95026192599397,0.9092116355895996,-6.924496557161529,2.516543388366699,2.4547714519997372,539119.4931365916,10000,210385662.89781,-6.326808727330951,-6.858607056215413
1165,-2.296436488457266,-16.186631068263473,0.9082708358764648,-6.919617116621035,2.4897851943969727,2.492311648205658,9550210.327276913,10000,216244463.71995142,-6.341932337719382,-6.877735150446133
1166,-2.4060307121674223,-15.349545854082972,0.9057056903839111,-6.901933018769111,2.4832348823547363,2.4876264186504593,269423.0472266523,10000,210321386.15072846,-6.355544662350546,-6.891212864359476
1167,-2.4211289717074815,-15.386974427424999,0.9121816158294678,-6.8836914464268455,2.5027687549591064,2.4553043852530236,463480537.6004081,10000,210376739.72817004,-6.289572074436741,-6.820683330535446
1168,-2.4129186539605243,-15.724025656874165,0.91042160987854,-6.964073028291611,2.4918789863586426,2.4234423655188464,934721.6055024952,10000,216527727.9080932,-6.31725929808669,-6.852874107997058
1169,-2.313564811111936,-16.21213009082267,0.9106929302215576,-6.88739336110357,2.474485158920288,2.3847663311495175,475124.1963371195,10000,6264758.039414101,-6.286245796052647,-6.8180765341227145
1170,-2.2682269428133397,-15.97527902864657,0.9408555030822754,-6.7996908982517255,2.491790771484375,2.48995487413627,9415018.131344303,10000,6342543.46559012,-6.341876514002862,-6.881237507521261
1171,-2.2910738917311146,-15.559464476551929,0.9101824760437012,-6.763243339380906,2.488614797592163,2.428821395100374,9368353.009699909,10000,216243887.40833315,-6.323230412382603,-6.85222460367534
1172,-2.3953521219142897,-16.274151010958754,0.9193446636199951,-6.84060146996901,2.5028228759765625,2.4830009712609695,463848953.35322195,10000,210664876.3925542,-6.337892109219445,-6.873146985685473
1173,-2.313564811111936,-15.962770477320271,0.9155049324035645,-6.800932586171897,2.47442889213562,2.398650110780216,9499125.997757915,10000,6175466.504039014,-6.308755206861308,-6.84421175856521
1174,-2.4701559990746915,-15.559464476551929,0.9133672714233398,-6.8242710798810675,2.494419813156128,2.4939921067876525,468086078.600393,10000,210302975.1098409,-6.311390665833562,-6.843662673061622
1175,-2.297760750073869,-15.775142216372556,0.9043195247650146,-6.823053515113922,2.4926581382751465,2.461940664774579,466290679.27225137,10000,216285753.85250804,-6.29306168013501,-6.824611057927352
1176,-2.293927340870125,-16.186631068263477,0.9349865913391113,-6.843765591844835,2.477982759475708,2.4698057319009226,453636566.6761819,10000,210666778.3491223,-6.323403018467427,-6.8529289233984425
1177,-2.313564811111936,-16.589753228557495,0.907567024230957,-6.873891909809973,2.5000827312469482,2.4152112664619905,9479667.195139198,10000,6460867.339513744,-6.319692638564405,-6.858410550290856
1178,-2.3115526911032385,-15.752062348474144,0.9101860523223877,-6.973103144112732,2.4863970279693604,2.3862421138115955,846476.9095759412,10000,216435680.43075207,-6.304059716304672,-6.84282455208606
1179,-2.3131546644288448,-16.177159212994056,0.9070374965667725,-6.869411676400446,2.438633680343628,2.4214980246541655,413265.82367894513,10000,6346542.71676591,-6.334884313484673,-6.874846394171054
1180,-2.4302207202941344,-16.01583705604991,0.9397015571594238,-6.81773977226518,2.48160719871521,2.520229677334571,304615.84013984306,10000,210452701.4168315,-6.339428199270883,-6.872824806389512
1181,-2.313564811111936,-17.452449806546877,0.9076995849609375,-6.942123883912783,2.4758129119873047,2.4837059135227544,581845.9439400181,10000,210419782.3682201,-6.35500204664769,-6.890868321821792
1182,-2.387785935216297,-15.499954098936612,0.9125838279724121,-6.883593331830765,2.4704337120056152,2.4141131157037528,415402.5433889525,10000,210298971.74197847,-6.286281325258124,-6.8205946340980805
1183,-2.3131546644288448,-15.474936996284008,0.9141116142272949,-6.793951206279808,2.50449275970459,2.466321938238293,9213385.75374002,10000,6178100.183584005,-6.283874898433892,-6.811709780788279
1184,-2.4113700943318817,-15.987787578295347,0.9052507877349854,-6.784260605473339,2.4983408451080322,2.4576808605832006,9566724.190732572,10000,6326421.844890216,-6.305877134068833,-6.839555985675356
1185,-2.3115526911032385,-15.689548103698703,0.9161477088928223,-6.782747019856784,2.4956488609313965,2.48319883255625,466099001.4906931,10000,216387249.75626138,-6.35308550153623,-6.894849200316056
1186,-2.523318655342167,-15.310897279157198,0.91558837890625,-6.695781212635877,2.4888546466827393,2.3509087507466733,9394889.64574366,10000,6138189.451381679,-6.260760943005569,-6.794399599488625
1187,-2.313564811111936,-17.45244980654688,0.938725471496582,-6.868917983045586,2.472506284713745,2.3996424957711575,834734.6673517314,10000,6408838.643973381,-6.26139987193021,-6.794963390937546
1188,-2.459267121536567,-15.823572510042137,0.9011192321777344,-6.855942934882489,2.4844167232513428,2.4789432357004895,9673828.711636707,10000,216476739.6462117,-6.351427204168628,-6.8840190538219295
1189,-2.271900168133251,-15.787088582867248,0.9044363498687744,-6.857292529586105,2.4895520210266113,2.399364641275114,426148.8119731714,10000,216242534.9513318,-6.325383812090814,-6.85426177156498
1190,-2.3391487991215043,-15.96277047732027,0.9065492153167725,-6.945889433872021,2.49456524848938,2.531112012820148,425014.2084502666,10000,596075.8050767123,-6.370910792653862,-6.909104525726724
1191,-2.271900168133251,-17.229166480461124,0.912672758102417,-6.932484908997093,2.514946937561035,2.5597628690433427,449229731.3340471,10000,210567306.85366744,-6.341459575915074,-6.8755311471464315
1192,-2.3135648111119353,-16.08963927029878,0.9125745296478271,-6.857208660180585,2.4816954135894775,2.55453995751047,469113157.8403219,10000,210656791.15135127,-6.39860093198386,-6.936719342312659
1193,-2.3391487991215043,-16.227170608826825,0.9163956642150879,-6.878904785607391,2.4769504070281982,2.495349118710025,485384743.85915154,10000,216294469.1434347,-6.330257311145099,-6.8671388685397465
1194,-2.2956687679799157,-15.937753376345194,0.9066596031188965,-6.769885114926691,2.4759583473205566,2.377407825972064,9681840.513314364,10000,216237171.21692955,-6.257778826863415,-6.786289706688991
1195,-2.3135648111119353,-16.06283888401645,0.919353723526001,-6.826811322348038,2.4764018058776855,2.468244850354198,502539.0974019536,10000,216306054.32013342,-6.312182083531804,-6.847160090449055
1196,-2.296436488457266,-17.45244980654688,0.9490225315093994,-6.921385682532981,2.5119693279266357,2.4358171164684617,748843.4815089768,10000,216496639.0169165,-6.304720460434016,-6.838815542906456
1197,-2.2682269428133397,-15.577022463076691,0.9178276062011719,-6.8116401607515655,2.498292922973633,2.440801280599523,169917.72911023838,10000,216223684.0836628,-6.2991921604443375,-6.835429174738846
1198,-2.293927340870125,-16.08919360148204,0.9155697822570801,-6.8172446170166365,2.454299211502075,2.453867627752866,9487628.964725371,10000,216249477.30109763,-6.325563219306885,-6.852946138049367
1199,-2.296436488457266,-16.452221890029442,0.9106271266937256,-6.770820690367803,2.489380359649658,2.49417903481927,468980251.5773752,10000,216395654.70361894,-6.343896303532474,-6.87802169929293
1200,-2.3135648111119353,-15.559464476551929,0.9066760540008545,-6.914342302060043,2.4955713748931885,2.4822609159329216,344940.6344111173,10000,210346800.6376465,-6.3084266102431625,-6.8403458992575095
1201,-2.3525659235572935,-16.212130090822665,0.9384756088256836,-6.809189585043192,2.5070528984069824,2.480241688915558,562001.26995937,10000,413105.5675406653,-6.310357743981616,-6.844954455238583
1202,-2.2587680496757714,-16.089639270298775,0.9114246368408203,-6.870194086213905,2.47084379196167,2.4382521099557515,330522.7227293603,10000,216488432.42413417,-6.341508479593687,-6.878736969389365
1203,-2.4608438069983882,-16.274151010958754,0.9151158332824707,-6.855850761000294,2.493706703186035,2.4469037318744657,459453854.5325674,10000,216302658.91157308,-6.308037206966597,-6.8396420266729345
1204,-2.399797043804093,-15.939605082807358,0.9097943305969238,-6.904017446011398,2.4863946437835693,2.5259275837314017,449341219.2673289,10000,210641384.1570465,-6.35997419196862,-6.899537753198924
1205,-2.3822490153878766,-16.01583705604991,0.9087686538696289,-6.8049931025552794,2.5155532360076904,2.3804847225394368,454081596.7729003,10000,216213275.77886814,-6.260252522416032,-6.790869519190064
1206,-2.4360175357133214,-15.72207563652457,0.913905143737793,-6.796514088571621,2.4470157623291016,2.4439003704441187,467581593.04463065,10000,216137475.634674,-6.325403202875042,-6.859409806156796
1207,-2.1944893244875128,-17.35545800858218,0.911278247833252,-6.813829280358061,2.477846384048462,2.508689201656611,9520495.843919506,10000,6349111.7458274355,-6.359943333730619,-6.894869655953858
1208,-2.313564811111936,-17.452449806546877,0.9108521938323975,-6.91347295250881,2.516028881072998,2.514562581404593,9815487.251495687,10000,6502180.701760743,-6.380761764220232,-6.91864722785105
1209,-2.4008611157283717,-16.209909115883306,0.9089703559875488,-6.866611054625422,2.5326309204101562,2.5217023014291917,366435.1609020216,10000,477286.264294628,-6.3534047742019295,-6.885525432749733
1210,-2.296436488457266,-15.724582478753351,0.901625394821167,-6.892285871108825,2.507488965988159,2.4152626815795433,452886337.69154257,10000,216201275.46461877,-6.287339212620353,-6.817100274471934
1211,-2.3391487991215043,-16.19913391722685,0.9240772724151611,-6.81301672306822,2.4835329055786133,2.4338807161782534,547242.1791055286,10000,210609764.47319907,-6.322123683453225,-6.860932323043212
1212,-2.54097262551929,-15.786539901663403,0.9145927429199219,-6.796269571775256,2.4902443885803223,2.485032281616666,9132204.811726382,10000,6346256.861222338,-6.360280695134815,-6.893339872103253
1213,-2.4008611157283717,-16.187127649180148,0.9123759269714355,-6.837944086665442,2.492018699645996,2.4683866847174714,9551291.644439468,10000,6215129.527516,-6.312801173481366,-6.840292267126316
1214,-2.313608060923995,-16.186631068263473,0.909508466720581,-6.87811504538549,2.5021214485168457,2.5008980325693173,472502142.154768,10000,216473898.03203163,-6.323893018255355,-6.855680785742874
1215,-2.141738470245699,-15.849594686976811,0.9077589511871338,-6.938645966196322,2.481455087661743,2.5703008620990024,606257.1215598691,10000,400181.6841961651,-6.372246166685783,-6.904627807621572
1216,-2.3391487991215043,-15.775142216372558,0.9062607288360596,-6.839088944820684,2.5015010833740234,2.46688689490832,9203949.808749273,10000,216174514.2947514,-6.274662070033468,-6.798217237625692
1217,-2.3131546644288448,-16.78676781818084,0.9102315902709961,-6.960423552341491,2.4753124713897705,2.489825099623299,589976.5482222975,10000,504709.4179942424,-6.366507877810902,-6.906294058664763
1218,-2.290407798187352,-16.01583705604991,0.9132814407348633,-6.847709222171357,2.51377010345459,2.444645733183051,472413097.27583224,10000,210504436.11811775,-6.3092243012942895,-6.845120843380488
1219,-2.2877960897959437,-16.322486073905786,0.9270660877227783,-6.781354893163177,2.4874258041381836,2.478170481016058,223220.34987039494,10000,669707.6281979154,-6.356926375775272,-6.890757680411437
1220,-2.4560548826386905,-16.128414012394863,0.905301570892334,-6.774593579006907,2.5083396434783936,2.4388305977404237,9666832.682078606,10000,216309887.11688253,-6.2675243122601545,-6.801836988080416
1221,-2.313564811111936,-15.57500540298019,0.9139747619628906,-6.821945281473034,2.483670234680176,2.475775427430416,191342.94935736584,10000,216134348.1649504,-6.301837617695677,-6.828097820967447
1222,-2.340180364176416,-16.102142119262147,0.906494140625,-6.749753744486123,2.4862427711486816,2.4490501854019993,218199.62477184113,10000,210667513.20562872,-6.2979976498440475,-6.832311756518477
1223,-2.313564811111936,-16.328550825787236,0.9120578765869141,-6.876260687117261,2.503382921218872,2.4639897181358625,9513849.796493702,10000,216422148.91414794,-6.337924490749614,-6.872498634251009
1224,-2.313564811111936,-15.67204143289689,0.9153282642364502,-6.817094772910516,2.4807119369506836,2.4384270197009577,425881.1898024354,10000,216231700.4530566,-6.3282898138934565,-6.858576745946211
1225,-2.3131546644288448,-15.95026192599397,0.905102014541626,-6.814182176051446,2.5080463886260986,2.479681043315754,9403598.891290532,10000,6244980.020288714,-6.3649355241129735,-6.896369716797526
1226,-2.296436488457266,-15.19970168600635,0.9128603935241699,-6.790474815452497,2.49249267578125,2.4281030995567687,461984131.06663924,10000,216121288.83224005,-6.253350738857641,-6.776644998647742
1227,-2.416223770283649,-16.549213687994147,0.9082679748535156,-6.954437934145426,2.4926486015319824,2.4931119206037233,724243.8016524849,10000,210556586.05020136,-6.360311579470498,-6.894518260721929
1228,-2.313564811111936,-17.81503242627755,0.9038045406341553,-6.749369973349574,2.487161874771118,2.4636646086584415,480435885.59260964,10000,216325170.68804646,-6.307671346310561,-6.840806784489059
1229,-2.3131546644288448,-15.589525312040063,0.914647102355957,-6.870262793028776,2.4942145347595215,2.491389691057284,464499621.72381896,10000,210517618.87396893,-6.382475251155208,-6.925313902118036
1230,-2.297760750073869,-16.089639270298775,0.9151363372802734,-6.84004691799914,2.5199499130249023,2.441337828782145,257320.77439118567,10000,547333.8113836914,-6.329057680202444,-6.869047059630156
