MaxReturn,Average latency,AverageReturn,NumTrajs,Average greedy latency,StdReturn,PolicyExecTime,MinReturn,AverageDiscountedReturn,Itr,Average reward, EnvExecTime
-2.3564097981037215,946.6526716416167,-6.736063156092644,10000,843.0989974964688,1.6815592217939646,1.526940107345581,-11.512304081459542,-6.2541288000957636,283,-6.601357575994282,0.9087808132171631
-2.6527513361997688,932.8544016942814,-6.802084869473538,10000,843.0989974964688,1.707302600124206,1.5144588947296143,-12.000598055002826,-6.316853011824392,284,-6.527926525032866,0.8960328102111816
-2.45318728653381,1055.5106045379994,-6.869360895661762,10000,843.0989974964688,1.7595134673398662,1.5190105438232422,-12.734354441712108,-6.380891032219996,285,-7.277517743494996,0.8986835479736328
-2.3673731023383153,965.2327875858089,-6.891283614966375,10000,843.0989974964688,1.7741825339080746,1.5004186630249023,-12.589332597336565,-6.400934623847148,286,-6.748206805018462,0.8928928375244141
-2.4041004582525334,983.977344469212,-6.835049469704682,10000,843.0989974964688,1.7457577261138892,1.5413625240325928,-12.155786725150712,-6.348924645978464,287,-6.776741652932784,0.8968908786773682
-2.4990503118362777,949.8795253181755,-6.82992132169979,10000,843.0989974964688,1.7438494187130824,1.5105879306793213,-12.022095495526584,-6.34369029883502,288,-6.606191173192783,0.8960607051849365
-2.467558899433582,1024.0713452828024,-6.758029618138002,10000,843.0989974964688,1.7193339182941298,1.5261356830596924,-12.258890197191667,-6.275023596106839,289,-7.039161130617344,0.8969964981079102
-2.5688030141874845,1032.8510756015914,-6.740080801464905,10000,843.0989974964688,1.6975696962699605,1.522886037826538,-11.761543914719182,-6.257004011627303,290,-7.146241606700209,0.8930933475494385
-2.5768894407728244,955.5255055499539,-6.714417692817389,10000,843.0989974964688,1.6844037308912414,1.5238652229309082,-11.706408487432373,-6.233545222344654,291,-6.575406920948578,0.8903398513793945
-2.519556106402989,1006.9764964818327,-6.724284335643196,10000,843.0989974964688,1.69984496520077,1.5345172882080078,-11.925912796062223,-6.243260932876069,292,-6.970147252310358,0.9057621955871582
-2.4205567548452636,997.4793904802376,-6.777450928695452,10000,843.0989974964688,1.723541211232411,1.5126142501831055,-12.235427188013775,-6.294425700474928,293,-6.94538014712486,0.8997724056243896
-2.4822007371288017,937.498130487946,-6.78865041598994,10000,843.0989974964688,1.734551984098532,1.4891762733459473,-11.988540382295525,-6.30610475547408,294,-6.511262099739142,0.9128801822662354
-2.4330816810347513,919.4855205607606,-6.810020591965823,10000,843.0989974964688,1.7478991183259192,1.5202767848968506,-11.754207121089925,-6.326309274055273,295,-6.302878741853804,0.8967511653900146
-2.4235774917723467,954.3206577379362,-6.7949333442429545,10000,843.0989974964688,1.720601348529658,1.4951393604278564,-11.981710232533155,-6.3124822827527955,296,-6.557672011784138,0.894172191619873
-2.388668115796944,981.2077208191517,-6.785854609758225,10000,843.0989974964688,1.7037744908401222,1.5141253471374512,-11.389145722469095,-6.30280283481639,297,-6.817478921412849,0.8987033367156982
-2.467558899433582,1022.7834287651308,-6.7277765307550474,10000,843.0989974964688,1.6804908345165814,1.508800745010376,-11.990702105306895,-6.248151192659682,298,-7.136179471304489,0.8986647129058838
-2.4786466153436666,999.9036840240233,-6.701085433490312,10000,843.0989974964688,1.6736354912450198,1.5017766952514648,-11.501229503904517,-6.2218752886175945,299,-6.950399060545233,0.8894143104553223
-2.6421478056728342,950.9596359019143,-6.659732003206482,10000,843.0989974964688,1.6537886540790512,1.5198204517364502,-11.625564627241005,-6.1831185032482745,300,-6.533790659447563,0.8999330997467041
-2.4893865445378185,1007.5640304923386,-6.661232555710667,10000,843.0989974964688,1.6560354100958659,1.524515151977539,-11.602362762463455,-6.183885639049114,301,-7.040006232936446,0.9008865356445312
-2.4439205742578674,996.7653730735778,-6.662559767060574,10000,843.0989974964685,1.6695050147963928,1.503875732421875,-11.707386690888464,-6.1852395565381535,302,-6.902853086168207,0.8920295238494873
-2.4869845553653303,1034.000802527493,-6.694191674959983,10000,843.0989974964688,1.6725546777199265,1.504415512084961,-11.503867760138611,-6.214728282768387,303,-7.116874415802452,0.8966214656829834
-2.4990503118362777,1026.484585527619,-6.668176366347747,10000,843.0989974964688,1.6532602219167818,1.5121574401855469,-11.913332745372012,-6.1907628701315724,304,-7.078919403032025,0.9070477485656738
-2.581182518045205,909.371142486158,-6.667364462894434,10000,843.0989974964688,1.6641066380148053,1.507507562637329,-11.70492856345557,-6.189516996925114,305,-6.286277484779379,0.9046769142150879
-2.3576417685794024,882.0470881075995,-6.642676259593302,10000,843.0989974964688,1.6405654805745762,1.530221939086914,-11.350419980972527,-6.166473152706786,306,-6.028889579807567,0.8882656097412109
-2.335114784645092,989.0438757775524,-6.619842547768004,10000,843.0989974964688,1.636729598606959,1.4934091567993164,-11.449352516562191,-6.145212916674142,307,-6.860879043730002,0.9003903865814209
-2.6509695190862193,1006.2758832560078,-6.628986075618828,10000,843.0989974964688,1.641419534509036,1.5146756172180176,-11.685317444062637,-6.154317276817841,308,-7.006426925662367,0.8961386680603027
-2.5615384420197986,837.4863436742672,-6.6578587057227665,10000,843.0989974964688,1.6421607987212214,1.4998347759246826,-11.829151935024855,-6.181581926577386,309,-5.796503747475268,0.8962576389312744
-2.4893865445378185,1009.3132123566653,-6.680003236273544,10000,843.0989974964688,1.675149997505706,1.514110803604126,-11.89015508054317,-6.2033860213879235,310,-7.052514649970504,0.9112052917480469
-2.32803197381794,1066.5401313835498,-6.701250179006371,10000,843.0989974964688,1.7007462150509314,1.5073604583740234,-12.286759510406139,-6.2238645266425445,311,-7.346623641347443,0.9139962196350098
-2.461747097089286,823.6479535090529,-6.689359999862403,10000,843.0989974964688,1.6791756535321483,1.5112695693969727,-11.964508772289491,-6.212030874519699,312,-5.6798146480291125,0.9014534950256348
-2.4534247635202724,1044.1708561386,-6.667214250474498,10000,843.0989974964688,1.6630056784339131,1.518256664276123,-12.069631521895383,-6.190866779739054,313,-7.174195881500366,0.9116389751434326
-2.458724594772118,879.1076795074135,-6.611349372672316,10000,843.0989974964688,1.6218571939027329,1.5076255798339844,-12.322988819575931,-6.137047545951784,314,-6.077488719729023,0.8866791725158691
-2.482200737128802,1065.7504522636332,-6.606334832550736,10000,843.0989974964688,1.6308593767457034,1.5282282829284668,-11.592778151560164,-6.131776916088542,315,-7.423100875143271,0.906254768371582
-2.5615384420197986,930.9652807160434,-6.580156504606331,10000,843.0989974964688,1.6035835023816265,1.526216983795166,-12.139221289522435,-6.107322793177077,316,-6.407197995052418,0.9001963138580322
-2.409218220593062,892.5990087644005,-6.598631866404118,10000,843.0989974964688,1.6210326680735354,1.5189709663391113,-11.651294889492368,-6.125213365707394,317,-6.117046704058607,0.8989090919494629
-2.4893865445378185,950.5366428961672,-6.60290449972926,10000,843.0989974964688,1.630386235005445,1.4876630306243896,-11.814413387335872,-6.129999916466153,318,-6.606450061718709,0.8946647644042969
-2.4330816810347518,995.8913679069356,-6.599288072553878,10000,843.0989974964688,1.647059479140166,1.5010433197021484,-12.182784338465357,-6.127778697802518,319,-6.8720348124018855,0.9020872116088867
-2.5042862553478,990.336186662159,-6.6062293513745,10000,843.0989974964688,1.6384479181101523,1.517435073852539,-11.58291579336277,-6.134154150803397,320,-6.92690833560426,0.9148123264312744
-2.3886681157969445,891.3937829315294,-6.5950419025421665,10000,843.0989974964688,1.62862412714508,1.501763105392456,-11.785541739793057,-6.123456675147375,321,-6.122940972153046,0.9050438404083252
-2.4869845553653307,1063.6378468633434,-6.582242406653536,10000,843.0989974964688,1.629151899143583,1.4933476448059082,-11.547972571528245,-6.110611829823705,322,-7.317488596742985,0.8948104381561279
-2.32803197381794,994.8719728058461,-6.561715334687633,10000,843.0989974964688,1.6142763783647829,1.5103003978729248,-11.995472471872379,-6.091567168097491,323,-6.941052074824119,0.8834891319274902
-2.539466092212275,975.5991796060536,-6.553415622131651,10000,843.0989974964688,1.61776196188061,1.5238256454467773,-11.359101691362795,-6.083766628681526,324,-6.775541103237962,0.8982439041137695
-2.518942951373995,838.903306754878,-6.587089803692496,10000,843.0989974964688,1.615521871575819,1.5311989784240723,-11.531005272859778,-6.114471804426233,325,-5.850100863638332,0.8964824676513672
-2.3351147846450924,928.3399499195207,-6.554748930659884,10000,843.0989974964688,1.595210345397476,1.5131900310516357,-11.475533316312196,-6.0837449198531734,326,-6.429994885275787,0.8992855548858643
-2.4822007371288026,944.403645621267,-6.541155400382201,10000,843.0989974964688,1.5824592643177195,1.5115866661071777,-11.997737302092316,-6.070090884215343,327,-6.4978830036121105,0.8915994167327881
-2.4786466153436666,895.5523428062875,-6.532484805976848,10000,843.0989974964688,1.582860152581105,1.5167746543884277,-11.417736535535235,-6.062510654359761,328,-6.183268924504933,0.9167947769165039
-2.515507944725204,908.9843216944395,-6.521729377021249,10000,843.0989974964688,1.5781181663186272,1.5093624591827393,-11.456408537599724,-6.052849765113468,329,-6.363062594835426,0.8961474895477295
-2.4786466153436666,997.2162873919569,-6.517598592410136,10000,843.0989974964688,1.5839977590852292,1.5043973922729492,-11.477944540990796,-6.050144036064901,330,-6.877941193852146,0.8962855339050293
-2.5155079447252033,1009.6135925075039,-6.541990578621718,10000,843.0989974964688,1.6086953356298699,1.4855139255523682,-11.427636560036971,-6.0737003828906255,331,-6.95898988999775,0.9022102355957031
-2.5620790719081548,949.565932450774,-6.549729097154679,10000,843.0989974964688,1.613328343297786,1.5170698165893555,-11.23250103375891,-6.081042901453145,332,-6.604464664145651,0.8908309936523438
-2.5155079447252033,918.7055146469552,-6.536357508245627,10000,843.0989974964688,1.5994165912618812,1.531925916671753,-11.485300164288033,-6.068193878102834,333,-6.353561149577175,0.8886258602142334
-2.3576417685794024,991.5030986332293,-6.530833669494581,10000,843.0989974964688,1.6025761447891322,1.5113768577575684,-11.454441977548706,-6.062578156756835,334,-6.814434471734203,0.8966023921966553
-2.469043462052298,962.0571065229278,-6.513184448566176,10000,843.0989974964688,1.579213035587025,1.484006643295288,-11.935002029770908,-6.045346866580501,335,-6.702715659116094,0.8947653770446777
-2.4235774917723467,966.1368895845711,-6.494503993084462,10000,843.0989974964688,1.5729035335300598,1.511441707611084,-11.911244780338249,-6.027545967399316,336,-6.706766854983053,0.8907511234283447
-2.5973375256981788,918.421762656983,-6.498486856555396,10000,843.0989974964688,1.567796863526441,1.5107336044311523,-11.398855733369391,-6.030933115945305,337,-6.360754551335254,0.9021711349487305
-2.5973375256981788,865.0091062878065,-6.500280583463149,10000,843.0989974964688,1.5909903342542435,1.503284215927124,-11.090627364763376,-6.032978184796014,338,-5.975902458833557,0.8964111804962158
-2.3673731023383153,977.3088704188373,-6.519203648805536,10000,843.0989974964688,1.5919318232489759,1.5073704719543457,-11.311056620248555,-6.050774599441036,339,-6.761422949754263,0.8937609195709229
-2.4893865445378185,1049.2515808605085,-6.499472385919716,10000,843.0989974964688,1.58541225926801,1.4966633319854736,-11.306591869882794,-6.032762269811362,340,-7.304840926035562,0.8998451232910156
-2.441027331466178,844.903050943094,-6.500698163661935,10000,843.0989974964688,1.579186578640252,1.5113978385925293,-11.273466407106584,-6.034258522446274,341,-5.893976231421314,0.9038999080657959
-2.4990503118362772,977.5104005494744,-6.520682492036623,10000,843.0989974964688,1.578909368600943,1.5118920803070068,-11.59721313367475,-6.053265026532451,342,-6.735309617807862,0.901078462600708
-2.4205567548452636,1055.9428550682858,-6.528956422034579,10000,843.0989974964688,1.5789153538736638,1.5230381488800049,-11.591195148573293,-6.060316695122194,343,-7.263147824403305,0.9059469699859619
-2.418422970834815,979.8488100279673,-6.50871488315965,10000,843.0989974964688,1.569255683040554,1.5157790184020996,-11.595071517384742,-6.042237530616988,344,-6.764560596361529,0.894967794418335
-2.4061899222511705,1015.8445129745021,-6.4802747376173295,10000,843.0989974964688,1.5666878988955395,1.5213310718536377,-11.57059015267976,-6.014471949046243,345,-7.041419512249903,0.8965606689453125
-2.418422970834815,804.226930821615,-6.482418172450426,10000,843.0989974964688,1.5784295993911057,1.5210323333740234,-11.146938802343323,-6.016192304476096,346,-5.521471512884647,0.8853905200958252
-2.4235774917723476,914.9219283534158,-6.480931951389411,10000,843.0989974964688,1.5581224880993652,1.5080561637878418,-11.099425212624274,-6.0140612779021945,347,-6.364383835087101,0.8898241519927979
-2.3280319738179394,826.4708148472214,-6.479106630378939,10000,843.0989974964685,1.5393157726000295,1.526857614517212,-11.508922965227404,-6.010867057670294,348,-5.695834371974985,0.8842988014221191
-2.484091754770227,767.6255480332619,-6.4696137895024926,10000,843.0989974964688,1.5604481408352826,1.510075330734253,-11.362012202622271,-6.002777636511982,349,-5.314759543779052,0.8883645534515381
-2.4235774917723467,973.0557822562654,-6.468306246346307,10000,843.0989974964688,1.5068787582010288,1.5262997150421143,-11.216855687201363,-6.000778377576329,350,-6.7403285098686,0.8929450511932373
-2.494433785712447,875.1741636066682,-6.449723383250198,10000,843.0989974964688,1.55082340044353,1.522540807723999,-11.543478234695296,-5.985062866078623,351,-6.064938325621443,0.8905637264251709
-2.4786466153436666,989.9268181024033,-6.446133386896411,10000,843.0989974964688,1.5570980353817554,1.5074784755706787,-11.429202510808855,-5.982651123307558,352,-6.884294238868559,0.8898522853851318
-2.4869845553653307,981.3696101577513,-6.474595586087329,10000,843.0989974964688,1.5733865226607253,1.5052924156188965,-11.829151935024855,-6.010369812522449,353,-6.832301300481466,0.8916645050048828
-2.5331586752868325,968.914186113254,-6.493792709919745,10000,843.0989974964688,1.5829880405310102,1.5044426918029785,-11.509622799735356,-6.029412698604222,354,-6.7342407817922085,0.900562047958374
-2.5615384420197986,955.694610002109,-6.52019060275433,10000,843.0989974964688,1.5853650084564976,1.5155060291290283,-11.913332745372012,-6.053842684639126,355,-6.665924552168588,0.8977658748626709
-2.494433785712447,871.0645356416077,-6.500152505397587,10000,843.0989974964688,1.5788071248478877,1.5192382335662842,-11.263097329637526,-6.035056830292284,356,-6.012656683084911,0.8956820964813232
-2.515507944725203,918.9330425229482,-6.462586864359858,10000,843.0989974964688,1.5634872317831445,1.4839999675750732,-11.318736290517906,-5.999176399799177,357,-6.289544723021189,0.8877151012420654
-2.464441960404057,1044.5457551813972,-6.435567015574392,10000,843.0989974964688,1.548269698350646,1.4959063529968262,-11.16578115794017,-5.972994418472085,358,-7.224809150703994,0.9004726409912109
-2.3673731023383153,978.4298193912696,-6.456967511028416,10000,843.0989974964688,1.5574358976176765,1.5019783973693848,-11.453361077127532,-5.992318418498021,359,-6.799062460004211,0.8991668224334717
-2.4869845553653303,1043.9446907074303,-6.461280496827234,10000,843.0989974964688,1.5312637285202397,1.5053105354309082,-11.247871759424038,-5.995158614545106,360,-7.180441675229042,0.9015762805938721
-2.5888921370108826,952.8449480161287,-6.457501382630029,10000,843.0989974964688,1.5078135053858017,1.5140745639801025,-11.333602405095219,-5.991166364783452,361,-6.576537891978453,0.8899145126342773
-2.459120480252115,962.5796314695848,-6.439107302817572,10000,843.0989974964685,1.5171386884792069,1.501462459564209,-11.112281509376722,-5.97479461460275,362,-6.666288938690216,0.9042637348175049
-2.3351147846450924,877.636032937096,-6.4257018196862425,10000,843.0989974964688,1.5246584249250958,1.4959065914154053,-11.054450147792789,-5.962098303199713,363,-6.060246863065382,0.8898594379425049
-2.423577491772347,1017.4966076464925,-6.4253010876080205,10000,843.0989974964688,1.5409417802051286,1.5136768817901611,-10.944693517148286,-5.963367302312212,364,-7.062835692078353,0.8937292098999023
-2.4947974336408083,933.4292713255883,-6.437481684604738,10000,843.0989974964688,1.5497503801838446,1.5096592903137207,-11.794596665556963,-5.975676519695964,365,-6.485198552976904,0.9002571105957031
-2.5618847897467627,858.8183384294917,-6.46154240103881,10000,843.0989974964688,1.568048322122031,1.523254632949829,-11.182289661432703,-5.99870894849002,366,-5.936571571827751,0.8924417495727539
-2.469043462052298,847.5500025344031,-6.476433518823564,10000,843.0989974964688,1.565254711314881,1.5098953247070312,-11.499841147663092,-6.012576451775965,367,-5.836142867843548,0.9039928913116455
-2.4893865445378185,911.479921337749,-6.480961136756673,10000,843.0989974964688,1.567240438850506,1.5049362182617188,-11.437873207445396,-6.01654576136462,368,-6.290363362579632,0.8955557346343994
-2.4786466153436666,887.9031760398865,-6.434702979420036,10000,843.0989974964688,1.5567709797891485,1.4999604225158691,-10.959096102779654,-5.972901845205246,369,-6.125988326374552,0.9022514820098877
-2.5274487669999703,835.2890927255548,-6.43058797518533,10000,843.0989974964688,1.5440086047628783,1.4930775165557861,-11.785733098469874,-5.968437940427791,370,-5.82534972066923,0.8893327713012695
-2.4235774917723467,989.2387348831885,-6.419633959647748,10000,843.0989974964688,1.5178922689652408,1.529285192489624,-11.40910298573983,-5.957309176106956,371,-6.8804286675862185,0.8949055671691895
-2.526979449194376,956.2210133107839,-6.420381968571486,10000,843.0989974964688,1.5221142177454812,1.5009586811065674,-11.421853268131832,-5.9575317167242625,372,-6.597107986642052,0.8933219909667969
-2.443687636097572,838.0369305674308,-6.405755965434832,10000,843.0989974964688,1.5134288975331107,1.5395207405090332,-11.198028842592855,-5.942901600514456,373,-5.772849934252686,0.8967959880828857
-2.4235774917723476,954.9612525482831,-6.395941280135824,10000,843.0989974964688,1.5186104513698306,1.5089049339294434,-11.315728608998077,-5.934102482717777,374,-6.562442812296288,0.8999557495117188
-2.4235774917723476,940.4358973404039,-6.394371311692917,10000,843.0989974964688,1.5265013598452057,1.5166990756988525,-11.100556349203915,-5.934041624759217,375,-6.498491876324269,0.8809654712677002
-2.4944337857124466,997.2383928513335,-6.407016605537485,10000,843.0989974964688,1.5253190492080433,1.4972143173217773,-10.853867192523687,-5.947340935226272,376,-6.90963791482595,0.8968768119812012
-2.52321613060729,853.3795098102352,-6.444215129967545,10000,843.0989974964688,1.542655838876588,1.5251076221466064,-11.792630105505944,-5.982941832483134,377,-5.83870161318244,0.891495943069458
-2.5042862553478,872.5938436154421,-6.469963498718938,10000,843.0989974964688,1.5473633384733492,1.5094735622406006,-11.305552889803728,-6.0072989932267316,378,-5.993303206973913,0.8863067626953125
-2.4184229708348153,974.1258873619217,-6.448539291347707,10000,843.0989974964688,1.5547073879004918,1.5009088516235352,-11.092430167295355,-5.98664528275927,379,-6.754204733542331,0.9005348682403564
-2.494433785712447,906.1342977006175,-6.433624929676273,10000,843.0989974964688,1.552414295109829,1.4906582832336426,-11.054893162611839,-5.972750519873198,380,-6.286286864457434,0.9042322635650635
-2.3721405564829925,889.8652387303706,-6.41453042278347,10000,843.0989974964688,1.5342856996608287,1.529249668121338,-10.807552333072662,-5.95374330473566,381,-6.1810600102306985,0.9029059410095215
-2.335114784645092,955.115840452573,-6.385173061344355,10000,843.0989974964688,1.5201362978824882,1.4959869384765625,-10.698027012917875,-5.926106489846427,382,-6.5604555568651834,0.8857541084289551
-2.5042862553478002,906.6737828971591,-6.381453998783899,10000,843.0989974964685,1.5145088766521944,1.5142600536346436,-11.334682483829557,-5.921790101102031,383,-6.321679043229347,0.894080400466919
-2.409218220593062,952.4927638704407,-6.370848635594267,10000,843.0989974964688,1.5086684938405472,1.5110299587249756,-11.065129810020265,-5.912268575228339,384,-6.509014745184845,0.8964376449584961
-2.4786466153436666,1037.278536041949,-6.37862761062665,10000,843.0989974964688,1.5151635501832976,1.5009465217590332,-11.022110761633728,-5.919190318571648,385,-7.1872835677218685,0.8954124450683594
-2.4850436791032027,864.7310092655182,-6.3765041225988,10000,843.0989974964688,1.5209443511468324,1.5017852783203125,-11.128551371665601,-5.918296122174167,386,-5.9356601258940636,0.8959052562713623
-2.4205567548452636,1034.2423370697838,-6.399972023755211,10000,843.0989974964688,1.5276713415306649,1.5252280235290527,-11.55127042661479,-5.942095749924804,387,-7.133833654558679,0.8948037624359131
-2.4944337857124466,906.9889141098759,-6.429448477832207,10000,843.0989974964688,1.520179448624502,1.5220599174499512,-11.46774789319843,-5.96932550546489,388,-6.29687289850182,0.8978598117828369
-2.5128997033639613,944.8237051995741,-6.391399678119323,10000,843.0989974964688,1.5233527030314389,1.5256414413452148,-11.091251948248969,-5.933721077190683,389,-6.506530430525324,0.8917961120605469
-2.4944337857124466,849.5870820156016,-6.384498006859119,10000,843.0989974964688,1.5156914754340247,1.5129551887512207,-10.663281574676807,-5.926097662462859,390,-5.874941252158684,0.8850290775299072
-2.5155079447252033,854.1900168695778,-6.393134026810642,10000,843.0989974964688,1.5201870989838475,1.501638412475586,-10.834553403242534,-5.934568793382216,391,-5.899297712341552,0.8955814838409424
-2.4786466153436666,930.7435670956067,-6.374558939989195,10000,843.0989974964688,1.5089523924624693,1.486328363418579,-11.132435076929621,-5.91658499271566,392,-6.459407035807579,0.8861088752746582
-2.4893865445378185,897.5966777321815,-6.370619752244096,10000,843.0989974964688,1.5129567291955686,1.4958226680755615,-11.246711279486108,-5.913073785300075,393,-6.228027116870674,0.8906419277191162
-2.4944337857124466,951.9893676883562,-6.352113910195207,10000,843.0989974964688,1.508745274141449,1.5091724395751953,-10.924616836844345,-5.895334163943193,394,-6.549640134426691,0.8808624744415283
-2.4822007371288017,936.5619891503144,-6.35690789798098,10000,843.0989974964688,1.5157151039690615,1.5063385963439941,-11.022058585693374,-5.900159433626909,395,-6.4699058014993165,0.8995952606201172
-2.4786466153436666,842.4475745029995,-6.3627917862103684,10000,843.0989974964688,1.5045326298250514,1.4807024002075195,-10.923016973471467,-5.90479256993988,396,-5.889170986979067,0.888113260269165
-2.5860942696910247,939.5004274756324,-6.358752832131271,10000,843.0989974964688,1.4936851853902322,1.4872910976409912,-11.475067530267465,-5.901131132417266,397,-6.503326529992074,0.8764066696166992
-2.474090703226926,958.5938926891434,-6.356223431229692,10000,843.0989974964685,1.5006928788412202,1.5029551982879639,-10.884195864152138,-5.89923449885211,398,-6.608043343367142,0.8839480876922607
-2.494797433640808,911.915163192313,-6.381051323922757,10000,843.0989974964688,1.4912558789217627,1.50362229347229,-10.674821820629255,-5.922717228198263,399,-6.27347117154509,0.894773006439209
-2.5325726644031734,829.169702982235,-6.37575708843626,10000,843.0989974964688,1.498162920401346,1.5118176937103271,-10.982941395908473,-5.918402046857889,400,-5.735403654760362,0.8949329853057861
-2.509775388990261,918.8338157229696,-6.347560605118105,10000,843.0989974964688,1.4938724839841107,1.5306282043457031,-10.858019431218658,-5.891567098973245,401,-6.265119365256571,0.8939411640167236
-2.439497129847572,940.709898126774,-6.34623707907775,10000,843.0989974964688,1.5083118038112933,1.5096592903137207,-11.396836004419644,-5.890518493637492,402,-6.467966334190784,0.8902766704559326
-2.500781283860309,867.9456118302289,-6.344699266932063,10000,843.0989974964688,1.4860976719384003,1.5263843536376953,-10.598004017283815,-5.888423991973305,403,-6.031896234347792,0.8834433555603027
-2.459495954036392,958.3433608346257,-6.351506943632127,10000,843.0989974964688,1.5082647584280087,1.5112836360931396,-11.174843815469917,-5.8954889806662445,404,-6.633926582684434,0.8906075954437256
-2.4205567548452636,871.8370116643823,-6.350715180233977,10000,843.0989974964688,1.4989630967453615,1.522071123123169,-10.982941395908473,-5.894781345094384,405,-6.049492625692242,0.8808417320251465
-2.4869845553653303,954.1836876053484,-6.348879516401966,10000,843.0989974964688,1.4941645107979353,1.5267910957336426,-10.93996876199141,-5.89289421942682,406,-6.607264460716612,0.8779442310333252
-2.5047515402292713,1023.0748909761893,-6.354150823164642,10000,843.0989974964688,1.4909350906264678,1.5291681289672852,-11.185474428698999,-5.897517512067961,407,-7.098429332090932,0.8786232471466064
-2.5155079447252033,923.8546501185281,-6.346475125081071,10000,843.0989974964688,1.4960886479995004,1.5150196552276611,-10.861215342138305,-5.890438024526806,408,-6.417273672459549,0.8796131610870361
-2.4947974336408083,986.3735682036128,-6.331922636871323,10000,843.0989974964688,1.490482696868708,1.5258457660675049,-10.960975622481474,-5.876551450725488,409,-6.843482788934063,0.8791561126708984
-2.5945151196621987,894.0274840578134,-6.333468109723134,10000,843.0989974964688,1.4994368656889216,1.5199403762817383,-10.960975622481474,-5.878920982395243,410,-6.179520906741911,0.880866289138794
-2.4944337857124466,878.4940433275004,-6.345038304361243,10000,843.0989974964688,1.4873496907554762,1.5041413307189941,-10.648983976969573,-5.889266136203834,411,-6.013312545846091,0.8848180770874023
-2.561538442019798,945.6680166528103,-6.326675378136941,10000,843.0989974964688,1.4870639040165405,1.4848532676696777,-10.960975622481474,-5.871689969382465,412,-6.587810570940108,0.8797154426574707
-2.499050311836278,950.2614203201077,-6.320803425347163,10000,843.0989974964688,1.4903349831756634,1.5182628631591797,-10.982941395908473,-5.865901926931742,413,-6.5993289097783885,0.8817901611328125
-2.494797433640808,908.0144170741817,-6.320698177514484,10000,843.0989974964688,1.4896095493149093,1.4944355487823486,-11.10061091789993,-5.866071922241211,414,-6.25108056580382,0.888918399810791
-2.4990503118362777,933.7911763426563,-6.328617057877892,10000,843.0989974964688,1.4914291894260483,1.5214133262634277,-10.982941395908473,-5.873913600134758,415,-6.440817399028089,0.8830258846282959
-2.52321613060729,1014.2308450334685,-6.342941044030315,10000,843.0989974964688,1.4912144994815786,1.527864933013916,-11.09089525840298,-5.888342684311931,416,-7.067422221548817,0.8876786231994629
-2.4944337857124466,934.3996879242379,-6.351131431170627,10000,843.0989974964688,1.4896556981133637,1.4950840473175049,-11.091251948248969,-5.895613033916426,417,-6.386852250270576,0.8856418132781982
-2.4205567548452636,1015.3860334434755,-6.335941094475509,10000,843.0989974964688,1.4891093219137128,1.5235159397125244,-10.526497540495585,-5.881570076441742,418,-7.0668288079428185,0.8805313110351562
-2.356409798103722,837.8228334937287,-6.324273697123652,10000,843.0989974964685,1.493022804858541,1.5187227725982666,-11.153978441284437,-5.870947214436483,419,-5.853953347795077,0.8840570449829102
-2.4205567548452636,859.3689559916361,-6.338475428747982,10000,843.0989974964688,1.4888121183954348,1.509312629699707,-11.456408537599724,-5.884196044818902,420,-5.898026242914101,0.8862173557281494
-2.4740907032269255,872.1299884747397,-6.331700865064944,10000,843.0989974964688,1.4862699946800948,1.5132381916046143,-11.664226777685002,-5.877204390022244,421,-5.95562554994202,0.8847012519836426
-2.494433785712447,861.1682164044298,-6.302624045847448,10000,843.0989974964688,1.4829381802268837,1.5141849517822266,-10.917457203740236,-5.8493261243010926,422,-5.942279975702183,0.8906679153442383
-2.356409798103722,866.4981582970373,-6.309306646434753,10000,843.0989974964685,1.4909789918958176,1.52183198928833,-10.890061567376453,-5.855801588910245,423,-6.012636826873463,0.8848586082458496
-2.5128997033639613,883.6788171705108,-6.304846631760641,10000,843.0989974964688,1.485129490970826,1.5052452087402344,-10.982941395908473,-5.851260575844953,424,-6.0439066167898865,0.8844130039215088
-2.472268186011307,857.1738029755375,-6.317410932298631,10000,843.0989974964688,1.4861876306934927,1.502830982208252,-10.982941395908473,-5.8632660248093185,425,-5.882242065849891,0.8859479427337646
-2.4947974336408083,895.1839184118353,-6.324530059966598,10000,843.0989974964688,1.4842047409572499,1.4892537593841553,-10.595755199488211,-5.870422564491934,426,-6.1795432871666645,0.885326623916626
-2.4801727187833276,906.3931936295046,-6.312754868180091,10000,843.0989974964688,1.4835033126112496,1.5054950714111328,-10.526497540495585,-5.859176186793451,427,-6.285962438949555,0.8930983543395996
-2.4786466153436666,890.6255664421899,-6.306058415811985,10000,843.0989974964688,1.4795139060306266,1.5203425884246826,-10.982941395908473,-5.8535451881492975,428,-6.134019327742279,0.9010834693908691
-2.593838143378547,943.4027568078013,-6.309333612585625,10000,843.0989974964688,1.4831218786858442,1.5220391750335693,-11.08399142601363,-5.856771941236578,429,-6.573608775609656,0.8802022933959961
-2.4967002780972796,863.178263662973,-6.328430428531278,10000,843.0989974964688,1.4778809644316457,1.5011370182037354,-10.617969785599243,-5.874583890549898,430,-5.909937454075781,0.8834679126739502
