Average greedy latency,MaxReturn,Average latency,MinReturn,PolicyExecTime,AverageDiscountedReturn,EnvExecTime,Itr,Average reward,NumTrajs,StdReturn,AverageReturn
114958964.40487815,-2.5909604703979965,1213142.8685465334,-16.126706423247292,2.5074453353881836,-6.4003413222696155,0.9164717197418213,580,-7.013684006518291,10000,2.5083932824637225,-6.976698846408658
114934464.8813459,-2.4461906539833587,229436142.18189302,-16.863386131994165,2.5159733295440674,-6.437748027120866,0.9202768802642822,581,-6.989420050164714,10000,2.580004124987199,-7.017763223393588
114435034.48818223,-2.5877284037737684,158972.6708944156,-16.46008013122582,2.5001559257507324,-6.416347826903551,0.9333360195159912,582,-7.010517688615993,10000,2.557365614512429,-6.993326825879855
114902634.29844914,-2.679017224443094,1241679.2136032255,-16.284960421604413,2.5068912506103516,-6.42425472804688,0.9169416427612305,583,-7.010848266677379,10000,2.5596616046610987,-7.0025998109668794
233169.94255676065,-2.417262357243808,307609.63545372884,-17.0760314950353,2.508845567703247,-6.428311550873267,0.9213011264801025,584,-6.9965140076357955,10000,2.57106929445585,-7.005409774904326
225944.07525140225,-2.201948323184973,168586.95664986156,-16.250467144964162,2.513892889022827,-6.395905971324912,0.920377254486084,585,-6.962233597787187,10000,2.5455386983019914,-6.97258129744109
114865408.94376262,-2.459752990057833,234679180.73165157,-16.560148537922,2.5179316997528076,-6.435783071527388,0.9385650157928467,586,-7.057640611645614,10000,2.563730219539815,-7.016389114904389
114477041.88118766,-2.487089655309698,224284.33693564797,-16.102142119262147,2.5082743167877197,-6.404255281702626,0.9464609622955322,587,-7.038977713459075,10000,2.6020304536821257,-6.979643571299044
114926191.84935921,-2.487252963313474,279386.6840802414,-16.21294149266279,2.497575521469116,-6.452945427897435,0.9174318313598633,588,-7.09036439719971,10000,2.5908952631736932,-7.033112573509751
735469.6257545063,-2.402540246282146,274187.9401669549,-16.547639988273232,2.4988651275634766,-6.474653670527052,0.9195952415466309,589,-7.046081133352184,10000,2.619037252182535,-7.058694093385928
114909504.6589218,-2.402540246282146,1152169.264589191,-16.478653434433575,2.525569438934326,-6.436072842446423,0.916468620300293,590,-7.049360800205206,10000,2.596064903896908,-7.018175398007991
114920118.48128594,-2.4437971055375383,1142804.8242902996,-17.09900844996753,2.519679546356201,-6.394060786245741,0.9194469451904297,591,-7.001021358445314,10000,2.5137982800736576,-6.968580109123659
114917227.61441027,-2.6301790011199366,1190099.1336115338,-16.05980650723697,2.504934787750244,-6.392323969071349,0.9186053276062012,592,-6.9569971540015105,10000,2.5174652808502143,-6.969960218565082
114485205.60240845,-2.3461117403927445,226378070.98463643,-16.225450043989092,2.5180602073669434,-6.411782343025845,0.9201004505157471,593,-6.943441643313295,10000,2.5347187815138805,-6.9879014564205955
114923454.56921108,-2.4580785953378634,239914490.06656313,-16.06463357239274,2.4593586921691895,-6.372196075339717,0.9246580600738525,594,-6.923847168292836,10000,2.527137156588514,-6.947995775264051
114888573.17179963,-2.5624014668381685,224742888.96485612,-16.159874913933155,2.497891902923584,-6.4081216260935765,0.9199895858764648,595,-7.0068639887609,10000,2.546432985617149,-6.987693012453598
114971874.1418086,-2.3257742480214647,1166199.7088579803,-16.126706423247292,2.523768901824951,-6.409852655218543,0.918717622756958,596,-7.026531834432471,10000,2.492325667935741,-6.990978756557744
665418.6210352996,-2.4437971055375387,242364.63408577358,-16.975963090016652,2.4927561283111572,-6.387389777489715,0.9113461971282959,597,-6.985389262641943,10000,2.5586125544859373,-6.96313433293373
114968114.05284111,-2.4900246947430418,1318970.3267352679,-16.438095407030232,2.503068447113037,-6.419555080589434,0.9390304088592529,598,-7.060164833340219,10000,2.498881040671735,-6.99887731124264
114892764.11348726,-2.2914840384142057,242167539.64957738,-15.87662094481228,2.469161033630371,-6.4112947227526265,0.9142088890075684,599,-6.937330579896053,10000,2.5502269432767943,-6.9886643865221805
114971390.84870538,-2.316082747305437,293491.23481317714,-16.35053555166035,2.509953022003174,-6.3920848560073,0.9224319458007812,600,-6.952557963798978,10000,2.5247154862933052,-6.969313516830973
114938369.26540905,-2.596810342500103,234458.1128176491,-16.309977522579487,2.479621648788452,-6.397609788015398,0.9176352024078369,601,-6.918859095213768,10000,2.6108784934337286,-6.976184654709406
114934084.65782169,-2.4844405092723254,230043889.1695857,-16.57568946435027,2.5310134887695312,-6.408531031748782,0.910367488861084,602,-6.89408373205447,10000,2.4983333026933066,-6.983370358676103
732825.1061837445,-2.289795334242799,267299.9030977874,-16.05980650723697,2.5396289825439453,-6.442524083926281,0.9175517559051514,603,-6.96119148713568,10000,2.5942620105916143,-7.019380692859042
249552.09364005574,-2.4500145204070933,242791.16416830148,-16.102142119262144,2.517324447631836,-6.400167784301342,0.9216232299804688,604,-7.003160269746997,10000,2.579167716495324,-6.975767918329405
114987029.04685922,-2.608788792202236,229604238.77197218,-16.059806507236967,2.5275182723999023,-6.431603046114775,0.9103283882141113,605,-7.000096702259581,10000,2.4720683079363672,-7.012727232825216
114948226.71465369,-2.564400761095067,359624.5138026223,-16.67575787104645,2.5187737941741943,-6.448008229092386,0.9164628982543945,606,-7.036549960936973,10000,2.5487298606490563,-7.0347296032598
114905970.43450513,-2.5624014668381685,224425276.21276268,-17.160558975303232,2.514272689819336,-6.425045524658741,0.9125199317932129,607,-7.003708920302725,10000,2.4551228728573724,-7.004735370878526
114914196.88136646,-2.7335121689290243,218065266.23938468,-16.57568946435027,2.4931275844573975,-6.418900505684807,0.9287302494049072,608,-6.936269366816689,10000,2.4381452318776566,-7.000880261516976
743024.2939433631,-2.9556677015269557,1311793.3425004163,-16.059806507236967,2.5060741901397705,-6.443219458707059,0.92610764503479,609,-7.068272555544361,10000,2.4261365632619,-7.0295160349464805
254655.09501106432,-2.7833442535325608,381010.3822768286,-15.709567085198263,2.510080099105835,-6.419149966571342,0.9108104705810547,610,-7.024425042418571,10000,2.4523308750228634,-7.0028933013483385
280047.3721716932,-2.8281975946606446,271552.7287962874,-16.212941492662786,2.4982857704162598,-6.436091460827676,0.9154050350189209,611,-7.005907914832223,10000,2.435455425688394,-7.015175023195596
114967104.41800687,-2.669605522539179,1182405.7190404073,-17.160558975303232,2.4888269901275635,-6.457744671619453,0.9182064533233643,612,-7.12521073251842,10000,2.462840708018978,-7.036475666243761
114862296.92574815,-2.2959052700996576,1093109.1404693113,-16.064633572392736,2.520050287246704,-6.419542914431623,0.9413580894470215,613,-7.064911531402665,10000,2.4831605772538765,-6.994823138576388
724942.5216074324,-2.464891821725879,239109.7440660189,-16.939832999345494,2.506143569946289,-6.447808686098615,0.9208571910858154,614,-6.97206944480489,10000,2.5449089482558405,-7.037514379385154
725153.7333444757,-2.43180003227347,222862.45990108242,-15.926638040499286,2.5094690322875977,-6.484662477525089,0.9208729267120361,615,-7.061748899202193,10000,2.5911195940285405,-7.071209429653958
738052.4136829121,-2.6371491655551393,308437.6060164487,-16.32374346691216,2.501235008239746,-6.497081153988358,0.9279258251190186,616,-7.045324664327721,10000,2.6085260510044543,-7.085406555273713
114945312.14005855,-2.1997195228498057,234552762.07348612,-16.475621057654084,2.483015775680542,-6.456081447226683,0.9265341758728027,617,-6.958168173747504,10000,2.626285357672354,-7.042438138915949
114867057.59427157,-2.6502892274773195,237912255.13437515,-17.16055897530323,2.4968771934509277,-6.417004160916067,0.9221594333648682,618,-6.961241897632491,10000,2.6007581887512714,-6.999983358735565
680435.791168273,-2.2207745694627286,1282752.9121926003,-17.213625554032863,2.497148036956787,-6.467593270270744,0.9250013828277588,619,-7.066847526721467,10000,2.621304583343931,-7.052649970988379
114898946.0385314,-2.2914840384142057,159187.31148648149,-17.35121961303043,2.4867396354675293,-6.4470579213462615,0.9206600189208984,620,-7.016860824236494,10000,2.6139751417826074,-7.025268250185109
114911891.74994016,-2.52753933466184,301336.445808415,-16.247434769303037,2.4945850372314453,-6.439833723312168,0.9246490001678467,621,-7.028997248448685,10000,2.6134893083853745,-7.023536570901187
700792.3668282403,-2.5120669587403985,295622.44726093457,-16.08785598499153,2.500107765197754,-6.405611321988984,0.9648408889770508,622,-6.98294747731938,10000,2.5336421484978597,-6.986163802246581
675144.5109015419,-2.427237727512476,1087423.1492245488,-16.059806507236967,2.5009007453918457,-6.421609653975547,0.9284729957580566,623,-7.0241819795375315,10000,2.5735875210580614,-7.000265417105305
114391208.7231388,-2.6620394176313855,238887650.9597122,-16.102142119262147,2.526322603225708,-6.36827668913319,0.9545152187347412,624,-6.90691536846332,10000,2.5282092260299733,-6.937826909251474
114460829.58307846,-2.636477410137458,148410.04659187677,-15.839582291169418,2.469759464263916,-6.417632837909029,0.9148640632629395,625,-6.984835329380106,10000,2.4803020557344295,-6.995216348589285
114442481.0905582,-2.641840586222376,222797827.0262168,-16.42255447892445,2.4899606704711914,-6.393968087203556,0.9218106269836426,626,-6.962199452182589,10000,2.500323416328817,-6.970374110120832
114912853.96896288,-2.5113952033227167,161657.30797267574,-16.57568946435027,2.5016727447509766,-6.396527053729732,0.9322192668914795,627,-6.958536197545936,10000,2.4857185785806566,-6.974093347122273
114929798.5879527,-2.6664067796627107,224482664.37969542,-16.672725494266963,2.5099005699157715,-6.43772332120746,0.9437592029571533,628,-7.0772426376116915,10000,2.4796413497764536,-7.019200995370258
114476727.73311795,-2.5119347546952855,226533282.7907328,-16.172383463581923,2.470475673675537,-6.403908198525793,0.9152944087982178,629,-7.061896871148446,10000,2.5163585473489154,-6.981690740025956
203222.63783647414,-2.6672529214267087,138982.38378701388,-15.309293461209414,2.5231146812438965,-6.391740527823287,0.9171848297119141,630,-6.9086262591404495,10000,2.466703157052859,-6.96878533250921
671537.7723080463,-2.5195689882750005,1095318.2776782073,-16.172383463581923,2.5464611053466797,-6.426614010021049,0.9167721271514893,631,-6.969533379577473,10000,2.488866099620702,-7.006888689187704
641399.5873666656,-2.570096044147993,187479.4723575642,-16.19740056623453,2.5000905990600586,-6.418462053177254,0.9082822799682617,632,-6.975533202224381,10000,2.4499685198662116,-6.9992596974328585
114917227.61441027,-2.736604348300751,1137165.1594258335,-16.102142119262147,2.528552770614624,-6.398663582630493,0.9142742156982422,633,-6.96611348937767,10000,2.4001827536423206,-6.980589175190624
114864341.44756529,-2.8652076932773642,124611.96892853283,-17.0760314950353,2.5039665699005127,-6.404037386971295,0.9488537311553955,634,-6.974841284303053,10000,2.4467222301233127,-6.98618004944098
114944934.12412989,-2.582594043297568,262082.42165091724,-15.772109839593073,2.520496129989624,-6.438676737912776,0.9132688045501709,635,-7.035751799073139,10000,2.4639818949959746,-7.025305241907782
114949050.2361162,-2.135137890722362,1095140.459212124,-15.57500540298019,2.4899137020111084,-6.382280028292606,0.9110476970672607,636,-6.9713070100833345,10000,2.41405597244473,-6.96339711305831
114478546.23660094,-2.578832172560353,352703.11244495737,-15.765666040707387,2.493380069732666,-6.3575701288420605,0.9169449806213379,637,-6.992460184006771,10000,2.436788146077239,-6.933376262696873
114961039.82072745,-2.6672529214267087,234414514.3212076,-15.772109839593071,2.517075538635254,-6.435218199326543,0.9279770851135254,638,-6.98429940208956,10000,2.456583203217553,-7.019899343735682
724942.5216074323,-2.489754550118973,1105447.4806066647,-17.13857424943011,2.510244369506836,-6.418444468917004,0.9187235832214355,639,-6.968892554727628,10000,2.485683037302576,-7.0051139634778705
718656.1278752814,-2.605876988302853,246126.4645199562,-16.311239192897247,2.517706871032715,-6.447385447912412,0.9428524971008301,640,-6.972784989599563,10000,2.5251088555614833,-7.033259557127941
114481445.51344095,-2.3028881460341117,224595350.07316205,-15.562496853331416,2.5156056880950928,-6.419220302057398,0.9465088844299316,641,-6.966472548624943,10000,2.4779940644034006,-6.995343572647491
723947.5395869624,-2.5036059939083364,1326446.4421465641,-16.126706423247292,2.508378744125366,-6.393266334490136,0.9234793186187744,642,-7.064362452874036,10000,2.5004618850194507,-6.973899279461085
114901063.07452537,-2.526900882098732,1185144.173773064,-15.837684969649008,2.5086257457733154,-6.406495931356447,0.9134628772735596,643,-7.017024198110022,10000,2.481352905206624,-6.984587100615412
114965542.20123053,-2.5468070085335315,225165604.85129657,-17.03547346595444,2.4786252975463867,-6.4312646648453935,0.9474942684173584,644,-7.064876119458795,10000,2.529553849884125,-7.011359803913862
114484665.58978789,-2.297871052541547,231496214.01222384,-17.088540046361604,2.4944190979003906,-6.4306267884291515,0.9236764907836914,645,-7.0128793832754655,10000,2.597378238636605,-7.010110838831656
114946035.6420144,-1.926296313564382,190187.22612805132,-16.35053555166035,2.5335304737091064,-6.407327861493185,0.9234073162078857,646,-6.999387434963409,10000,2.5181723885950253,-6.98206377398848
729205.7411182603,-2.2463268661196154,1196168.2358732026,-16.517370253904698,2.507762908935547,-6.459514574756447,0.920060396194458,647,-7.071506136829469,10000,2.6150074689023293,-7.042487342283942
714617.5739191086,-2.201948323184973,153450.54586163632,-16.57568946435027,2.502697467803955,-6.382181714354477,0.9272356033325195,648,-6.876145513906624,10000,2.618071430035535,-6.958735597234819
627747.5589006477,-2.295984313372441,143426.04344277486,-16.77279390096315,2.5034682750701904,-6.383183159790806,0.9223601818084717,649,-6.931773921509493,10000,2.622002730939892,-6.9560228281891385
114956381.61694975,-2.5265050002709852,241550328.71459532,-16.251749162464797,2.4939024448394775,-6.40118659093639,0.9180951118469238,650,-7.039311157032292,10000,2.590081663202079,-6.975049155070911
734257.834461519,-2.2914840384142057,292711.63459192874,-16.212941492662793,2.5303540229797363,-6.44063754823249,0.9207346439361572,651,-6.9734968422780295,10000,2.6331138397402496,-7.018951731112943
114912481.59870063,-2.402542609241945,266846.64175174764,-16.350535551660347,2.4819118976593018,-6.358472184289207,0.9170799255371094,652,-6.924165393554033,10000,2.5109491447538934,-6.9252679617077275
114965228.05316077,-2.220774569462728,1217631.0079133033,-17.16055897530323,2.488652229309082,-6.420841340093729,0.915813684463501,653,-7.082733751071753,10000,2.5882738170985027,-6.996731454923762
114892449.9654175,-2.286565712137216,228321506.58794984,-16.064185053731705,2.5157389640808105,-6.412576177292722,0.9221112728118896,654,-6.970322708334567,10000,2.595615526004267,-6.987949192132217
114506011.22035658,-2.316082747305437,348194.5248926378,-16.29746897125318,2.505716562271118,-6.4169157433103114,0.9501748085021973,655,-7.05046443462928,10000,2.563210129553499,-6.99037047039393
114978946.89509358,-2.2463268661196154,1153816.3745351103,-16.247434769303037,2.4979376792907715,-6.404743325174032,0.9155182838439941,656,-6.946133251967197,10000,2.4936497919082194,-6.97845454231187
114967982.69537692,-2.452647503786296,228997797.26864848,-16.11287308596661,2.498809576034546,-6.461141725353155,0.9323172569274902,657,-6.99790018220847,10000,2.4960248560045377,-7.046564894288641
114905394.19260181,-2.5798641494685253,1156776.4804586023,-16.392327514687192,2.510409355163574,-6.44801830628234,0.9083957672119141,658,-7.081921674939775,10000,2.4613763993453475,-7.032579971626282
162156.7188148201,-2.535639931477339,165083.0763805579,-16.325518449007745,2.4807236194610596,-6.415309178030354,0.9231681823730469,659,-6.962875224715135,10000,2.4978069047000515,-6.99844807254949
114413410.63816775,-2.789388858659853,148106.47067266403,-15.674014261062089,2.512383222579956,-6.408634456528965,0.9110727310180664,660,-6.985070685753912,10000,2.382041015528014,-6.987952023006037
741943.8601145549,-2.7031153878459047,1225196.881489946,-15.878242997052347,2.504485845565796,-6.457399301569658,0.9142532348632812,661,-7.1251506485813065,10000,2.424558301944818,-7.047145579547777
114491752.75953305,-2.714363290984096,225060281.25886217,-15.759601289944296,2.491121530532837,-6.462130312822769,0.9270246028900146,662,-7.087538334553728,10000,2.455155146015867,-7.050077867645673
114452302.54687369,-2.6784036618507328,226963323.64428672,-16.17541584036141,2.5178518295288086,-6.427762804128346,0.9101569652557373,663,-7.021733193786314,10000,2.3926012708902475,-7.009289481724582
114950846.23050332,-2.5649693037345065,1236262.0003423647,-15.97527902864657,2.521193504333496,-6.397486823199756,0.9192054271697998,664,-7.005043692971939,10000,2.4333765690643006,-6.977345492281062
114517903.98235674,-2.4352866299615585,294306.79245927505,-16.39109357906368,2.5050392150878906,-6.422985670558245,0.912503719329834,665,-7.019194730331637,10000,2.42794065784051,-7.000481021780218
114925741.71298352,-2.5675671399397433,233463637.12409088,-16.672725494266963,2.510246992111206,-6.4109533121670745,0.9296367168426514,666,-6.969800614025839,10000,2.4557526770724865,-6.9917798575899415
237098.6824819082,-2.529458472044075,277812.4651422923,-16.247434769303037,2.517221212387085,-6.414143964867041,0.9222629070281982,667,-6.9827982690958175,10000,2.53005976542496,-6.9929094365854585
114921607.69272743,-2.459752990057834,228307940.4018756,-16.48812960898038,2.4959022998809814,-6.418221827214335,0.9186065196990967,668,-6.913821573830048,10000,2.468831517774277,-6.99977808367416
114955898.08749293,-2.457887979397502,1341873.1035713574,-16.311239192897247,2.497751474380493,-6.432879984167484,0.9154303073883057,669,-7.002525663351169,10000,2.530883638920288,-7.014801988729775
228825.65049518627,-2.5113952033227167,189781.97243282557,-15.612531055281565,2.539425849914551,-6.42982646249227,0.9200358390808105,670,-6.957744697265186,10000,2.513077351158568,-7.008815525389943
114495958.35403442,-2.499093957333298,233133115.40783507,-15.890751548378647,2.498035430908203,-6.378648303236703,0.9241218566894531,671,-7.003387692359364,10000,2.454596408874734,-6.956958231998408
114953088.79007238,-2.403012930562898,1160009.8487910458,-16.491161985759867,2.497735023498535,-6.448398719293039,0.936835527420044,672,-7.0659516887727865,10000,2.4956357113974614,-7.03277727479317
114929798.58795269,-2.335898192259653,1227945.0448683368,-16.46311250800531,2.4938035011291504,-6.436060934133442,0.9210515022277832,673,-7.052136100193934,10000,2.5010228900861002,-7.016375582620116
114906444.22355652,-2.5039028370209886,1179011.7862528244,-17.160558975303232,2.507331609725952,-6.391711468987533,0.913661003112793,674,-7.008582480066334,10000,2.492470750605515,-6.9673267526303535
114918088.76606593,-2.8077551630012727,224145220.32497594,-16.126706423247292,2.5136795043945312,-6.40494634156501,0.9263110160827637,675,-6.993324993493283,10000,2.5150355655935646,-6.985433381566381
114940144.56288804,-2.2618045627673844,236059969.31228194,-16.06463357239274,2.520228385925293,-6.442546138269311,0.9131343364715576,676,-7.035758616250701,10000,2.567544255330301,-7.024530850179204
750639.1836189135,-2.2463268661196154,1405749.5022929169,-16.05980650723697,2.516286849975586,-6.430134405725503,0.9212782382965088,677,-7.056469610081106,10000,2.5203414239578885,-7.010438064162322
114861218.00207502,-2.7195975671200214,225490180.78701362,-16.69774259691957,2.512362480163574,-6.432350667196183,0.9188735485076904,678,-7.063253825414539,10000,2.543948996089718,-7.014388945700348
114919248.9747097,-2.5265050002709852,238394021.13225415,-16.286653859922115,2.5115010738372803,-6.435701954775654,0.924177885055542,679,-7.009592562281757,10000,2.590137539393979,-7.0153365762479964
733550.0331798346,-2.402155418792621,1372745.4043022522,-17.21362555403287,2.5104684829711914,-6.459627448637078,0.9223611354827881,680,-7.154646162951668,10000,2.5822642279621832,-7.043702266382417
114898451.31795235,-2.6965629174259775,226433235.69163892,-16.672725494266963,2.498295783996582,-6.438342603088385,0.9170475006103516,681,-7.050540852135315,10000,2.5774690515034586,-7.019716571797075
700324.8683845417,-2.2654320265092593,190957.55869772058,-17.160558975303232,2.492431402206421,-6.428159110026645,0.9250891208648682,682,-6.998663661916356,10000,2.5805825416202195,-7.008122265655137
261583.55320040192,-2.1275249255306834,272252.74681440584,-16.298734919161824,2.4993977546691895,-6.421609486330383,0.9190382957458496,683,-7.045181087968399,10000,2.6154336424442137,-6.993595456224052
114915102.61722545,-2.4588155937418295,1258677.1390805885,-16.475621059331612,2.493461847305298,-6.38469320060569,0.9167702198028564,684,-6.970661994429327,10000,2.580399054421313,-6.956284674296918
114444868.18157654,-2.5256226147972316,238421547.2350681,-16.41004592927567,2.5036725997924805,-6.392516666560346,0.926154375076294,685,-6.935818367513875,10000,2.646554863572816,-6.965151925592448
114939560.26580863,-2.3817887737183887,1236792.060441391,-15.87662094481228,2.487060546875,-6.3932287793896485,0.9205682277679443,686,-7.030556118165268,10000,2.5722574015722848,-6.967232625289778
114920046.41588265,-2.2390473116484966,233209887.45473212,-16.963454538690353,2.5205023288726807,-6.444239696060541,0.92059326171875,687,-6.971986337455845,10000,2.604214813723024,-7.0240412710541555
114912853.9689629,-2.5079154995806885,1132294.709128587,-16.250467144964166,2.510237216949463,-6.408476414804754,0.9270744323730469,688,-7.008833885542033,10000,2.6064809562998006,-6.983433388851131
710573.9761096537,-2.2435667603059373,1297094.8396517206,-16.575689464350265,2.5199801921844482,-6.441623687437611,0.9238114356994629,689,-7.059818419814599,10000,2.6415442635055575,-7.020755964179995
114497170.14532739,-2.502675286985924,232611155.0514463,-15.740648939732312,2.5078978538513184,-6.38703914480659,0.9212405681610107,690,-6.956552934053637,10000,2.5532875439595304,-6.9626185243424565
114434809.7177189,-2.491645995576914,153599.96471461444,-16.036596880792757,2.519843578338623,-6.4112065151449045,0.9191093444824219,691,-7.021550204011158,10000,2.6085428709873595,-6.988826726574314
211413.53306170474,-2.2998640419854395,137186.51022185193,-16.102142119262147,2.517993688583374,-6.39914872263836,0.9279475212097168,692,-7.006048364624342,10000,2.608855044074171,-6.970581769873154
645159.676334129,-2.459752990057834,176106.01814706656,-15.672041432896886,2.5111443996429443,-6.404322779707013,0.9201602935791016,693,-6.976914043257938,10000,2.5432092086371276,-6.98210197822612
114518218.13042648,-2.249992574438714,387805.28158495255,-15.661511412098726,2.517472743988037,-6.398990710848091,0.9194881916046143,694,-7.028895070244059,10000,2.4950320828853623,-6.971176708235305
255686.09964077282,-2.4023904636731164,245246.76762888665,-18.089224107731678,2.5153355598449707,-6.429213699358556,0.9174401760101318,695,-6.979219381947363,10000,2.578480929019907,-7.0108092720867905
114865094.7956929,-2.5449571072068706,144059.19188724732,-16.102142119262147,2.4879539012908936,-6.427765885155644,0.9338502883911133,696,-7.013110144602068,10000,2.564285696585157,-7.007569341884212
268913.5558346034,-2.471817595412735,278112.2574738783,-16.00636088150309,2.494640827178955,-6.416086160137491,0.9202322959899902,697,-7.078020928074514,10000,2.5523054385006136,-6.9933998694097985
114447452.97081865,-2.624908580991625,227136120.30294886,-16.81031955326452,2.5135085582733154,-6.386451026810821,0.9148209095001221,698,-7.01474549589021,10000,2.5424727050819897,-6.962338695929942
114953089.02642599,-2.529458472044075,1249872.3416934293,-16.21294149266279,2.4784138202667236,-6.402976844643992,0.9153172969818115,699,-7.004530095811735,10000,2.5224001475344195,-6.979676625311452
114900846.26525287,-2.49176980699622,233461939.03834713,-16.200432941336484,2.444429397583008,-6.4357690298362416,0.9209861755371094,700,-7.058402676017382,10000,2.5544785220262547,-7.018824362703592
114935341.73367575,-2.4923427088358014,1144705.1657433459,-16.794399579832028,2.5074009895324707,-6.425360684517554,0.9141607284545898,701,-7.008294513316345,10000,2.5176793027786455,-7.002915765174793
729359.091492228,-2.590288714980315,1123610.915730579,-16.81031955326452,2.5068166255950928,-6.456426420144275,0.9240520000457764,702,-7.095511310230927,10000,2.5474759272647267,-7.043000717740276
114504251.95389071,-2.4023904636731164,301616.4398548747,-16.064633572392736,2.502636671066284,-6.384949098064417,0.9174187183380127,703,-6.94943973924813,10000,2.4920628353336483,-6.957139678011225
114954138.82102709,-2.5897346160553383,1209509.3188676974,-16.247434769303037,2.515284538269043,-6.3946798340577695,0.9340035915374756,704,-6.971593883315359,10000,2.51752500940901,-6.971772856086461
114985071.845816,-2.3735310695672744,290355.3774376822,-16.059806507236967,2.5303964614868164,-6.424866148975928,0.9190104007720947,705,-6.983326184313515,10000,2.4712188062968288,-7.004972579177091
114904326.69640453,-2.3160827473054373,1208286.8143451267,-16.212941492662786,2.511000394821167,-6.413334475275331,0.916168212890625,706,-7.054195612503044,10000,2.5036830455344044,-6.993329381447566
114973034.78872018,-2.4025426092419444,222679408.5929862,-16.102142119262147,2.4973623752593994,-6.450811245219441,0.9198727607727051,707,-7.037418512584066,10000,2.531213467469723,-7.033389789682777
685767.1040595081,-2.2473896208178044,308787.9552449804,-16.297468971253185,2.4749419689178467,-6.425846279077397,0.9194574356079102,708,-7.011793719957493,10000,2.5714441379121453,-7.0085632549723025
741221.4060191032,-2.2998640419854395,356117.15837823,-16.57568946435027,2.514713764190674,-6.433347815676763,0.9154508113861084,709,-7.064817793227572,10000,2.5366380187657414,-7.011621530464172
174188.17837516632,-2.2910738917311146,189705.8395118682,-16.102142119262147,2.5323379039764404,-6.394738913853235,0.9199094772338867,710,-6.977553332997358,10000,2.5669306593295342,-6.967512986667371
275703.08011011884,-2.4492509142479397,330486.62997032364,-16.672725494266963,2.495431423187256,-6.41227614035452,0.9700822830200195,711,-6.959375533780659,10000,2.5380976194679676,-6.98552872234995
676793.1614104888,-2.2825215009598794,269197.9253060771,-16.975963090016652,2.4992332458496094,-6.351194423346032,0.9150428771972656,712,-6.9391506795754365,10000,2.534338338138635,-6.923021194611488
114955314.12075244,-2.392474719452369,135358.0958986876,-16.102142119262147,2.52651047706604,-6.363767862602209,0.9300475120544434,713,-6.891114437861636,10000,2.5398629937081894,-6.936858493751759
700469.1634802163,-2.3682533318476278,261416.0250615573,-17.060490568607044,2.5134191513061523,-6.376077890992201,0.9247918128967285,714,-6.930662342732612,10000,2.5312850604048287,-6.951085147279719
114446897.8967966,-2.297871052541547,233003917.048581,-15.548478483856785,2.501214027404785,-6.367493709232319,0.9066562652587891,715,-6.930028469342386,10000,2.5161602430680237,-6.934794083242186
114891865.66833809,-2.3355919838488104,214492.5730318298,-15.809635491894447,2.504915475845337,-6.351912730028791,0.9228172302246094,716,-6.924287519951925,10000,2.4612712735869726,-6.921613820429577
684051.5850400617,-2.505835683186449,1112063.4061750465,-15.772109839593071,2.528813362121582,-6.416504419121767,0.9555890560150146,717,-6.997844310099649,10000,2.550608898739298,-6.994482374287523
114417017.37676123,-2.2914840384142057,190464.79504059587,-16.06463357239274,2.513643503189087,-6.327906518764744,0.9210615158081055,718,-6.891002632684524,10000,2.5033179213746792,-6.8909628793094075
114436209.78790763,-2.420021176622106,143591.00066673846,-16.43809540703023,2.5109732151031494,-6.361389268209254,0.9315369129180908,719,-6.9163287355267125,10000,2.5924033258263908,-6.928550960179062
114505872.5227964,-2.338344488989029,207784.21809431034,-16.347503174880863,2.4998457431793213,-6.368227366580006,0.9255955219268799,720,-6.909285869436758,10000,2.551284181468667,-6.936899905731903
269819.0553399974,-2.2390473116484966,174557.91914459673,-15.726569657844438,2.470191240310669,-6.399968723316266,0.9252190589904785,721,-6.9394633375520165,10000,2.6096078484739973,-6.9719836248082006
722005.4379163858,-2.3774845680954497,1117432.3502415663,-16.212941492662793,2.51249361038208,-6.392041713047132,0.928436279296875,722,-6.8893066769210405,10000,2.6013602995669656,-6.96427658622311
712968.9234101619,-2.2390473116484966,236002.43093125676,-16.547639988273232,2.5081121921539307,-6.411789352693139,0.9252831935882568,723,-6.945422670451735,10000,2.621166829009694,-6.987567874708479
114498345.44505277,-2.4546304909998393,224419.15186292492,-15.687582361002674,2.5066378116607666,-6.354030746245241,0.9253458976745605,724,-6.903581855639901,10000,2.559551262632353,-6.926354016860643
114918745.24698323,-2.5140037594487397,212382.34352063586,-16.638232218745074,2.507810115814209,-6.4249551433252945,0.9192907810211182,725,-7.022928459937588,10000,2.561393962219692,-7.000318018042006
114911541.37258768,-2.5877284037737684,233485.38149212123,-16.99150401644491,2.5136382579803467,-6.410920960280341,0.9191265106201172,726,-7.0343593618534275,10000,2.565387522056545,-6.989270354499978
114402145.46436647,-2.4041081915478166,235800742.25930065,-16.41004592927567,2.5251693725585938,-6.357182070100671,0.9327795505523682,727,-6.943866397964749,10000,2.572237234717009,-6.926678881891166
114916439.67728913,-2.465433608835075,1235973.4922452685,-16.126706423247292,2.503647804260254,-6.429662926933672,0.9194817543029785,728,-6.979408506578561,10000,2.5915232707174867,-7.007465333689164
