Itr,NumTrajs,PolicyExecTime,StdReturn,AverageDiscountedReturn,Average greedy latency,EnvExecTime,Average latency,MaxReturn,Average reward,MinReturn,AverageReturn
1715,10000,1.5215742588043213,1.2757367283959813,-5.087662787375609,808.4946402062961,0.907550573348999,807.8731121087701,-2.3269108130737597,-5.529025483802901,-10.628289740862023,-5.5023651281364465
1716,10000,1.5252435207366943,1.2302839712519755,-5.395175412484133,811.8626268861225,0.9237217903137207,857.3934166434942,-2.4151652996923665,-5.963596019414374,-10.749976361629175,-5.8446674241949905
1717,10000,1.4932310581207275,1.1087748743081984,-5.063627618549938,800.2467319498472,0.9164786338806152,846.482416706167,-2.531537573336158,-5.8945216038657335,-9.600817862443417,-5.4784001400343545
1718,10000,1.4929027557373047,1.4812618398730142,-5.66076828084308,832.8880690537317,0.9127664566040039,860.7234877748461,-2.342904867723332,-5.94526167269015,-11.08653370914697,-6.120017474710707
1719,10000,1.5155212879180908,1.29417631947206,-5.261649047339742,809.8409577162606,0.9087953567504883,771.7742614296805,-2.3879226981078037,-5.325387777552366,-10.491942271027693,-5.694543935320248
1720,10000,1.5168182849884033,1.5231490111592303,-5.281372227185888,822.4932431039946,0.9045135974884033,823.7306493067251,-2.3147712659090707,-5.7024810243683675,-10.708283501126129,-5.704036842796793
1721,10000,1.4976184368133545,1.4480929964437037,-5.386815188321797,818.1618612806593,0.9157514572143555,825.3938859186826,-2.446622060499157,-5.70207795504026,-10.559235298120365,-5.824713919644954
1722,10000,1.5286946296691895,1.2606893798713084,-4.938568190310836,804.7418485727038,0.8982269763946533,798.7802650312206,-1.9028778533158552,-5.495567193997314,-10.928444354678334,-5.342474008448968
1723,10000,1.5017993450164795,1.4578385567277992,-5.887767919703903,842.4944935710498,0.8976409435272217,1014.9994986846024,-2.471800451647791,-7.019390734288488,-11.02905647659462,-6.358608893639564
1724,10000,1.4985387325286865,1.3525863726732197,-5.23225965133429,810.0410813858169,0.897822380065918,793.8355619237846,-2.415165299692366,-5.494798474535302,-10.1093669357266,-5.654068345614485
1725,10000,1.4996321201324463,1.4574002020625405,-5.679337617311651,835.3749039212636,0.8995084762573242,926.1819860646658,-2.472268186011307,-6.413844687677326,-10.777442392332343,-6.130678601361644
1726,10000,1.5049116611480713,1.5496799234067653,-5.613353212670091,835.7194754119737,0.9049487113952637,881.3067101535908,-2.3126856466140056,-6.112475889198458,-11.81621101670954,-6.064935045376253
1727,10000,1.5189931392669678,1.2732332431984246,-5.143755632884192,805.1333786651476,0.9181056022644043,884.3061930346407,-2.2901622160294743,-6.17616580889089,-10.086690742301057,-5.560090531300658
1728,10000,1.5026144981384277,1.4105397075615391,-5.311003991364819,819.0873823508263,0.8922116756439209,803.9324344625392,-2.097845604174974,-5.524345349534491,-10.197245779919927,-5.731098968345833
1729,10000,1.4963009357452393,1.5445424315083063,-5.470266673941608,827.8957819826127,0.9033458232879639,785.1638035782432,-2.3995508335305478,-5.394608826196067,-10.94838612644058,-5.909877855703537
1730,10000,1.5091526508331299,1.2707076844534582,-5.21970639497931,809.80058952431,0.9094352722167969,858.1921421269199,-2.260926776224997,-5.9791574752350165,-9.978842339635058,-5.647728658678748
1731,10000,1.492236614227295,1.0968180264581824,-4.902049804537716,798.374357335772,0.9074621200561523,779.9085661672647,-2.4151652996923665,-5.410615112670044,-9.764755280402847,-5.307471885882838
1732,10000,1.4722468852996826,1.4290057131768545,-5.243936934459554,819.142962376758,0.901331901550293,892.828263599025,-2.3632576524652005,-6.191104013575862,-10.48069101167008,-5.667732497003431
1733,10000,1.4992032051086426,1.3237784168550542,-5.411348647896287,822.5380273635728,0.891291618347168,790.6500300526264,-2.5843192382281424,-5.438255169178827,-10.359904541465543,-5.85427194010567
1734,10000,1.5196952819824219,1.3721252040192666,-5.335149186136561,818.4318795511517,0.9007434844970703,817.1117871020045,-2.3270828210492436,-5.625968780929321,-10.67982417205549,-5.778540791442741
1735,10000,1.5108873844146729,1.1002635370583818,-5.242429768274036,803.5195397884777,0.9056622982025146,814.6277187083408,-2.531537573336158,-5.672192621998911,-10.02697985277986,-5.676705177862621
1736,10000,1.495149850845337,1.3716742122169698,-5.711585018123273,828.1594518771581,0.904860258102417,910.16723554442,-2.42371632586337,-6.343930910939985,-10.851419082274084,-6.176794451239803
1737,10000,1.4922513961791992,1.5219441431909122,-5.531510582459465,827.9101751789366,0.9000809192657471,802.6101565786415,-2.393404137254337,-5.598235997792164,-10.673065312651595,-5.977650292204897
1738,10000,1.5319647789001465,1.4260790600604991,-5.260897796399142,818.2430505659376,0.9083192348480225,940.9796671125956,-2.276936526025123,-6.574238300794014,-10.926845682289592,-5.695958127799192
1739,10000,1.4909863471984863,1.264792410466766,-5.340119132842397,812.385980973707,0.90346360206604,806.194567988194,-2.1584437181110636,-5.610749773062134,-11.02905647659462,-5.780062698383962
1740,10000,1.4823758602142334,1.3022601507748934,-5.421234617805879,811.6984582765989,0.9097592830657959,856.7846524331637,-2.4565618495255417,-5.973678762042177,-11.176033318933824,-5.8673865818041415
1741,10000,1.5089316368103027,1.4159015730909756,-5.556605815231522,826.1182126070976,0.9118661880493164,935.1550602197129,-2.328512702581948,-6.528680988236381,-10.980974835857454,-6.002881046781434
1742,10000,1.5052082538604736,1.3682421083565384,-5.718702850176309,826.6607706909315,0.9052348136901855,925.2606148145376,-2.4990503118362772,-6.451571666088974,-10.71585866101447,-6.178587783487429
1743,10000,1.477649211883545,1.2957363595763574,-5.140083554414749,804.3697082383973,0.9078350067138672,804.8679973530061,-2.4151652996923665,-5.587538496618878,-10.401937538788978,-5.563798604296241
1744,10000,1.5066492557525635,1.0305718913161652,-4.937978799339557,795.3380956774303,0.9180586338043213,769.8118623575265,-2.2901622160294743,-5.326139293396332,-9.685971908326206,-5.354051295519074
1745,10000,1.4976177215576172,1.4288427219561997,-5.032791825901115,817.2903211363792,0.9040019512176514,796.5957814152146,-2.2031488228204865,-5.486307962306633,-11.314923070378168,-5.442831492995618
1746,10000,1.5101571083068848,1.3788812417709013,-5.490430010748208,826.7664833630835,0.8986811637878418,872.9929415528215,-2.3126856466140056,-5.99902139451322,-11.015997915847684,-5.934625187781568
1747,10000,1.5096921920776367,1.4340405842691548,-5.709911615607395,831.8172754890169,0.9076766967773438,855.7076967374584,-2.4489214255835976,-5.945882364373652,-10.568452311348654,-6.168901180750285
1748,10000,1.498100757598877,1.252763954018463,-5.459278414991475,813.577338835839,0.8975882530212402,879.0283681268584,-2.439321352241137,-6.120371324417268,-10.700844242196716,-5.90018054240595
1749,10000,1.5105929374694824,1.3905414392250501,-5.128680225937527,817.0680444493158,0.9060511589050293,743.7631396330233,-2.4501490936976054,-5.1300936447294925,-10.987854785995122,-5.546162293836752
1750,10000,1.5208444595336914,1.3218853431063964,-5.8258399011108155,834.1488408971923,0.8997020721435547,931.7449315635055,-2.4596644347266583,-6.474279100763314,-10.692900434536277,-6.295713111067718
1751,10000,1.5099427700042725,1.4504180665321529,-5.608346403110768,826.7835406483105,0.8966162204742432,904.6691871799904,-2.440480122067974,-6.252207599918054,-10.708552088055335,-6.061494557160508
1752,10000,1.5028529167175293,1.3267699514613434,-5.466423296283643,819.0403146024295,0.8942387104034424,809.311747960878,-2.4058498171597895,-5.641936184144496,-10.55883608961079,-5.9094270173095005
1753,10000,1.515371322631836,1.538957958294474,-5.431772881833559,832.2359544412068,0.9034206867218018,885.4919455182321,-2.3153675436978993,-6.084419191053944,-10.773319902341992,-5.862648262550779
1754,10000,1.5239808559417725,1.4422609552939805,-5.811856940119954,839.0018993447984,0.9155731201171875,895.2080271822002,-2.3851968857486483,-6.184220017824643,-11.170313933218429,-6.278126039161808
1755,10000,1.5342936515808105,1.566442757458541,-5.325996249708731,826.8255119493485,0.8980090618133545,851.1100716395271,-2.4061899222511705,-5.829756245324853,-10.820137200896948,-5.753799471335188
1756,10000,1.5079867839813232,1.2604407815131256,-5.320764144635949,807.8304782704762,0.9037680625915527,820.2817015391214,-2.439939492179618,-5.67245053067846,-11.267140034873679,-5.758261116794906
1757,10000,1.519759178161621,1.4206822598548459,-5.34907406542271,819.3884447783197,0.8982594013214111,846.4142747439031,-2.3851968857486483,-5.809090884730544,-10.676280955436289,-5.782155005808494
1758,10000,1.5055127143859863,1.2976176133544954,-5.326329360052921,813.8310911943436,0.9054784774780273,809.7984686313083,-2.4061899222511705,-5.667138711404935,-10.664560096460425,-5.7678204596550735
1759,10000,1.5121033191680908,1.452268275064681,-5.801156183446258,839.7062672833989,0.9059131145477295,1006.4505883359499,-2.2901622160294743,-7.041922765387146,-10.62105843191648,-6.265113582352186
1760,10000,1.5117335319519043,1.3804443596302414,-5.781004483947259,835.7827580600467,0.9119577407836914,904.4166485530909,-2.4151652996923665,-6.265406947363556,-11.097879807461728,-6.248897244192651
1761,10000,1.5064516067504883,1.3833134125438145,-5.636438626195892,830.8267588861057,0.9101371765136719,777.485982903268,-2.515332167118769,-5.38793579074641,-11.551470645780192,-6.096318534797462
1762,10000,1.515540599822998,1.4628299919429155,-5.552328159578972,829.6257470654216,0.9245729446411133,945.490530013248,-2.2424988677625453,-6.5758501865153365,-10.643522402013904,-6.004120469884664
1763,10000,1.5113780498504639,1.5131039899547418,-5.511889969534034,829.4737368847984,0.897289514541626,886.1735946182932,-2.3425118798387246,-6.106138584842636,-10.911827173083974,-5.951332693469753
1764,10000,1.5110867023468018,1.319598692663936,-5.337917597642602,812.5977727140018,0.8990414142608643,831.5323551752091,-2.405776774428763,-5.77887347334131,-10.189920052242975,-5.7667622288156695
1765,10000,1.5149695873260498,1.3319416108648416,-5.130065302465684,813.7430632523809,0.9049584865570068,789.7259301521709,-2.3147712659090707,-5.428334513828748,-10.164406068674234,-5.545695215424653
1766,10000,1.5021162033081055,1.4364262872901299,-5.464369223282285,825.1919115154266,0.9211678504943848,884.6161365761429,-2.3285127025819485,-6.197348606862859,-10.543860233750078,-5.910081045882128
1767,10000,1.5079169273376465,1.238689212999591,-4.939261507161142,805.6417611103602,0.9026026725769043,839.4790862181718,-2.3147712659090707,-5.800071074443743,-9.54444673608338,-5.346999135616604
1768,10000,1.490070104598999,1.263518967701596,-5.246824118035603,810.1461449631555,0.903803825378418,813.7009825688307,-2.3962573711336757,-5.591741937766777,-11.048794819759753,-5.678825474581475
1769,10000,1.5157411098480225,1.27391601934645,-5.514970092663645,818.9361008178438,0.8966693878173828,818.8564539832987,-2.3590911597988944,-5.719876255443245,-10.81835299523309,-5.96078591563503
1770,10000,1.519911289215088,1.0921761145356617,-5.289175856571065,804.3042857651438,0.8997840881347656,848.9250408234404,-2.5328044952982975,-5.878748457418612,-9.710029510966345,-5.724775031741149
1771,10000,1.4977996349334717,1.4021585017880276,-5.354681738509484,821.1618190350124,0.9018511772155762,776.7318968202019,-2.4269583583163183,-5.308721352022969,-11.022110761633728,-5.79096675044428
1772,10000,1.532975435256958,1.333255711730774,-5.336989210574491,813.8023036871092,0.9109504222869873,917.8522804400906,-2.359807920736162,-6.385734698523913,-11.00829032789902,-5.774569265957549
1773,10000,1.5283763408660889,1.313483076802746,-5.267250630266967,810.4719625605583,0.8997383117675781,731.7816327841459,-2.3995508335305478,-5.049951391634771,-10.273865303577896,-5.691174198905143
1774,10000,1.5253441333770752,1.2915270644968098,-5.082160592820001,808.4070858547075,0.9073276519775391,748.3450931771006,-2.4210240068048856,-5.179846438613309,-11.041222309379629,-5.4971159257956375
1775,10000,1.4846267700195312,1.5230739025752202,-5.81004047999481,842.2614343578475,0.9038832187652588,901.4619184631836,-2.371963563420806,-6.19756862882266,-10.921294755419485,-6.270560487998446
1776,10000,1.484797716140747,1.4924115258408461,-5.618659867575246,835.6866652566637,0.8984527587890625,899.4573064789337,-2.439497129847572,-6.181177306507829,-11.343652405694916,-6.059409247084846
1777,10000,1.508561134338379,1.1417000112483064,-5.060213794948391,800.0681930245945,0.9075491428375244,810.2001959535435,-2.3147712659090707,-5.612325063888371,-9.375852120128311,-5.472871364196999
1778,10000,1.4814984798431396,1.3647236549833437,-5.6558431627764145,827.2594480548041,0.9061844348907471,874.7750953947804,-2.381803528532045,-6.083038587598539,-10.68264963867706,-6.110651674468285
1779,10000,1.5209527015686035,1.4651440618481275,-5.568954750730528,830.7883644881249,0.9128639698028564,819.9715976395307,-2.3147712659090707,-5.64441735218474,-10.982941395908473,-6.013222838253732
1780,10000,1.5192592144012451,1.301168207284263,-5.44595915125102,821.1183670833179,0.9029812812805176,855.951739292033,-2.3147712659090707,-5.88603468548833,-10.982941395908473,-5.8830290023214165
1781,10000,1.5067787170410156,1.4149223369220787,-5.294479691456345,819.7462345166615,0.8974010944366455,804.3747848040907,-2.3879226981078037,-5.512817579599292,-10.669029993776803,-5.7224303719861735
1782,10000,1.5111935138702393,1.4017596163162018,-5.407557415400903,828.5850366404396,0.9114484786987305,810.3820435515267,-2.236502079952623,-5.590389916933623,-10.8998770598964,-5.850117215272489
1783,10000,1.5146753787994385,1.4129019134092904,-5.635079919940504,834.4686586150442,0.898890495300293,911.7080796556745,-2.428906736365245,-6.338625959931336,-11.149955270792306,-6.079191142891414
1784,10000,1.530515193939209,1.4630095827361447,-5.3539060192341275,826.2430804846082,0.900137186050415,825.327206216319,-2.415165299692366,-5.679798785575446,-11.019678945024813,-5.789561491318131
1785,10000,1.4701364040374756,1.5419075513774756,-5.4333111027540175,831.1813247514724,0.9080729484558105,843.4976138311849,-2.3449932997600533,-5.807519242232363,-10.960821357885633,-5.877867365256344
1786,10000,1.4995880126953125,1.4094037353724036,-5.78642322821038,840.763801308809,0.9113061428070068,858.6369067035403,-2.3843537208709114,-5.932760463900512,-11.149955270792306,-6.249372225973547
1787,10000,1.501166582107544,1.4049241330797353,-5.342402571044533,819.2552720037188,0.9017894268035889,903.2779142611749,-2.3147712659090707,-6.264338745704603,-10.795370515692,-5.773229609570406
1788,10000,1.512390375137329,1.4979066886599959,-5.318509883714802,827.8409442239353,0.9085848331451416,850.4853870013862,-2.4151652996923665,-5.849435886339849,-10.451648035308727,-5.74542080588978
1789,10000,1.5212650299072266,1.3383620432712127,-5.107336189501854,811.5368337228366,0.9013376235961914,793.7690383730397,-2.3494559227934677,-5.487410202187302,-10.140171304172304,-5.523614345172948
1790,10000,1.5278306007385254,1.399708644840681,-5.6456179463394625,832.6636796029636,0.9033167362213135,876.8038283079011,-2.371963563420807,-6.009982727122069,-10.669029993776803,-6.1083936155135765
1791,10000,1.4981229305267334,1.3909487807977037,-5.952952981329543,846.459692075416,0.9032316207885742,925.6135969830486,-2.5568854726097965,-6.311788860855489,-11.190290069614218,-6.426873339650982
1792,10000,1.5109596252441406,1.4098347895988155,-5.587485562649731,827.3029334800583,0.8981637954711914,916.2833818242535,-2.3158894235273335,-6.39172182229641,-10.431860834509466,-6.03661731399962
1793,10000,1.5104694366455078,1.44685705976591,-5.662832320311626,835.0114690974508,0.8953652381896973,920.9147821841511,-2.415165299692366,-6.394378725833825,-10.797573783879894,-6.116574040213831
1794,10000,1.495420217514038,1.267448876474091,-5.421726919613268,815.6677044869014,0.9117681980133057,834.8049347185107,-2.42371632586337,-5.855393912132329,-10.192769066484072,-5.869682036949057
1795,10000,1.5176808834075928,1.4919173694273205,-5.497631282272814,832.4602494152614,0.9063715934753418,752.0351979641805,-2.3126856466140056,-5.178499468908569,-10.773319902341992,-5.950734338348379
1796,10000,1.5156934261322021,1.5055489162470472,-5.51343136394478,829.7085994504112,0.8956105709075928,780.2369964716966,-2.42371632586337,-5.389314214735307,-10.982941395908473,-5.953752573227785
1797,10000,1.5267152786254883,1.2265134038974537,-5.375614462156409,814.5150725765228,0.9056882858276367,879.76281700925,-2.3147712659090702,-6.02638375090491,-10.370216217257525,-5.811744668517229
1798,10000,1.4991934299468994,1.3730629208943896,-5.157605984369737,812.0307250849861,0.9085967540740967,769.1670911333874,-2.3270828210492436,-5.342892901556975,-11.223613479846069,-5.577753517276369
1799,10000,1.4924283027648926,1.4077903047223452,-5.860436403923316,841.188610065324,0.9169044494628906,892.0976437860271,-2.4008834581944174,-6.158464318509308,-11.456408537599724,-6.325191539473272
1800,10000,1.5257794857025146,1.4894807910627472,-5.376731584852434,823.7037794741494,0.9019865989685059,800.7297794925499,-2.373214190920653,-5.519573433849099,-10.92244501908683,-5.810423446581785
1801,10000,1.5211434364318848,1.2825801471986338,-5.109072663533483,811.699967829282,0.9029083251953125,818.2756375210134,-2.3147712659090707,-5.684420794785093,-10.513679877034056,-5.5263488223433
1802,10000,1.5035443305969238,1.2619177530708543,-5.592898672594782,825.0678038173266,0.9261636734008789,822.0900255298969,-2.822188681209299,-5.729751150973213,-10.983157115505902,-6.052260318650799
1803,10000,1.5245637893676758,1.2658064195115923,-5.044104983261936,807.3032002737453,0.9103150367736816,836.800288150068,-2.3147712659090707,-5.768829721915863,-10.052124374577371,-5.452940045010738
1804,10000,1.5292727947235107,1.2162660186281962,-5.058885055188478,805.0553022708348,0.9091291427612305,771.059799872747,-2.381803528532045,-5.312489528573658,-9.714253699116977,-5.474999606363918
1805,10000,1.5186116695404053,1.3840566727349426,-5.8534987745881795,838.6520498271399,0.9084522724151611,913.7234506349672,-2.4977231416771306,-6.2977641086527365,-10.520554656044007,-6.319811246371616
1806,10000,1.4788446426391602,1.4596239632439358,-5.225989396855356,820.9766480138642,0.926002025604248,801.4675322224372,-2.2586971260155977,-5.573958508874315,-11.437532636004567,-5.6592170818121925
1807,10000,1.52410888671875,1.2337936106289646,-5.138264049033039,807.6223301911899,0.9080667495727539,764.3632036036273,-2.3851968857486483,-5.228019617419812,-9.908851424557822,-5.552944120863045
1808,10000,1.4964559078216553,1.3765036186396622,-5.506910618974305,822.8193336733137,0.914762020111084,851.8850061888149,-2.4117320726761253,-5.940588234050228,-11.313852248329978,-5.953347103759533
1809,10000,1.529601812362671,1.420893122790172,-5.098082720106744,809.9934366233554,0.9041135311126709,698.3686742193522,-2.3158894235273335,-4.797401334121202,-10.917302065463732,-5.513775566479107
1810,10000,1.4965031147003174,1.467064128867265,-5.591911468674573,831.924297433894,0.9043228626251221,880.943134568942,-2.152797619405765,-6.11817471506563,-10.762996347241621,-6.042551527564818
1811,10000,1.5203475952148438,1.4105802792578208,-5.286059268940745,815.6711599080495,0.8984560966491699,795.4185427358218,-2.3147712659090707,-5.538848416412866,-10.61436156846968,-5.71253952546035
1812,10000,1.505370855331421,1.5872631044179304,-5.486002435870063,833.8744935167721,0.9029331207275391,889.256083829065,-2.3126856466140056,-6.099091530146368,-10.564089623195471,-5.9228665102404365
1813,10000,1.529984951019287,1.2757989129228955,-5.268055700356606,807.3610562467984,0.915489673614502,739.445317445526,-2.3147712659090702,-5.104537621463133,-10.235335762976279,-5.700477469799012
1814,10000,1.5137274265289307,1.232495741173353,-5.326653647079628,812.4937850421906,0.899472713470459,825.2270939179938,-2.478767540652299,-5.723810722368952,-10.259705427989957,-5.75588985129919
1815,10000,1.5078110694885254,1.3215337908631912,-5.7020054202136485,832.9446509112222,0.8953139781951904,857.4162127144867,-2.4414040146037648,-5.953324342168367,-10.571966716573142,-6.1560784156015735
1816,10000,1.501039981842041,1.191657341487222,-5.201990917420482,807.9449423534937,0.8999123573303223,830.0181708140046,-2.439497129847572,-5.804617380109051,-10.833069119195043,-5.634287303936713
1817,10000,1.5007784366607666,1.2753215193684608,-5.228481882678752,811.9197857238498,0.8981568813323975,818.7342905055972,-2.415165299692366,-5.666118382618597,-10.195962746852985,-5.654234419547746
1818,10000,1.5414295196533203,1.3768959367673779,-5.689847922661516,830.8696577834538,0.904538631439209,773.510567049814,-2.3147712659090707,-5.339533582906585,-10.4704350546625,-6.1545377862358785
1819,10000,1.5093414783477783,1.2894546106818032,-5.5201131785207345,822.2867903834069,0.8943581581115723,814.095427936554,-2.415165299692366,-5.602235868628566,-10.86376303254565,-5.966744318976611
1820,10000,1.5102324485778809,1.3122760088804053,-5.479708445693686,821.749358231449,0.9019944667816162,920.8496105697033,-2.627374303592592,-6.381457269364439,-10.37638904600013,-5.926330215145389
1821,10000,1.507408857345581,1.4024668203730737,-5.438124788002649,822.7670154905182,0.9064664840698242,809.7755448523576,-2.2586971260155977,-5.648057444809836,-10.944693517148286,-5.882697571462375
1822,10000,1.5185036659240723,1.3765765923237105,-5.14234692881273,815.7826840960502,0.8987236022949219,714.8015379847336,-2.3590911597988944,-4.9011584404481034,-11.061320854105123,-5.560595229347244
1823,10000,1.5215442180633545,1.1214070801719795,-5.3052944748430635,806.5351665959495,0.9000837802886963,814.6324012921632,-2.423577491772347,-5.689413898554028,-10.189529606098164,-5.745159391684171
1824,10000,1.5076229572296143,1.4053705632190396,-5.432804029312972,826.3942568922043,0.9074580669403076,857.8456342346981,-2.4151652996923665,-5.924505497737356,-11.32117944037721,-5.868217912700726
1825,10000,1.5145981311798096,1.4485060173235602,-5.389179185620481,824.7493907891819,0.9036359786987305,766.2601345359558,-2.3270828210492436,-5.340977578455036,-10.804701071835426,-5.829345737849687
1826,10000,1.524348497390747,1.3123539088215312,-5.457972901964713,818.3073699895041,0.9123189449310303,868.5938007873099,-2.452123959932156,-6.0328760302809865,-10.895626994584607,-5.902221754034625
1827,10000,1.537461757659912,1.39183818472839,-5.339854159420902,822.1891165891649,0.9097945690155029,797.4558791446632,-2.3147712659090707,-5.502164918224298,-10.944693517148286,-5.77245035164511
1828,10000,1.5071306228637695,1.3427370897990858,-5.849252033828999,832.4378528739112,0.9083695411682129,990.1277278278487,-2.4404801220679735,-6.900515366420327,-10.65240960387875,-6.317650308350733
1829,10000,1.5091919898986816,1.425818808959965,-5.307772755292426,817.5542354277202,0.9030218124389648,730.6807741476495,-2.3147712659090707,-5.041564000800425,-11.343652405694916,-5.733693355169233
1830,10000,1.5055718421936035,1.377913701724676,-5.3759424852825015,820.5065738525391,0.9032282829284668,871.0688128643882,-2.4737589085567953,-5.993084431418874,-10.926945402917141,-5.803436200212597
1831,10000,1.4818789958953857,1.4087763817957233,-5.63577746378403,827.9635723144667,0.9105072021484375,938.76062631485,-2.3147712659090707,-6.531289566511684,-10.97238443200198,-6.089693691747659
1832,10000,1.5155465602874756,1.4792637992891815,-5.4217501935511745,826.91647912317,0.9086732864379883,882.910328248193,-2.3580529334240947,-6.101995870167852,-10.795370515692,-5.863529765093659
1833,10000,1.5218479633331299,1.3170518562052536,-5.5348111133440545,818.1932872056824,0.9064695835113525,840.3639619217381,-2.531537573336158,-5.873868826531532,-10.403391707187415,-5.986914240338196
1834,10000,1.5051045417785645,1.5410409366143094,-5.729779664456804,843.9629323460579,0.9080116748809814,877.2701666026469,-2.3879226981078037,-6.054513036581858,-10.669029993776803,-6.191993526549593
1835,10000,1.4805829524993896,1.3656242138376793,-5.56116656697393,823.6170991037231,0.8945612907409668,876.8215397618212,-2.3505924534615708,-6.023453056020533,-11.433488330372455,-6.000270263697749
1836,10000,1.5149142742156982,1.4535930156198327,-5.668895827824291,832.068468367127,0.9085018634796143,856.2222809107673,-2.3296369283328575,-5.942084465412055,-10.589276968487065,-6.121763629027735
1837,10000,1.4957735538482666,1.2346721278924337,-5.3156424311331385,811.8484533399854,0.9192163944244385,842.0792947566032,-2.4372797992845285,-5.883825349016785,-10.4062783184752,-5.759244449430139
1838,10000,1.5005974769592285,1.376414861180693,-5.768473488013855,834.5496043555805,0.9158124923706055,918.3605647071239,-2.38409800512989,-6.391186790148426,-11.336369611750879,-6.232039987089846
1839,10000,1.4983997344970703,1.3788847711797738,-5.222879670303913,813.1072750380379,0.9032416343688965,777.1914077012035,-2.38409800512989,-5.382891950543887,-10.268356707809703,-5.646667783711429
1840,10000,1.5129296779632568,1.3429972046812715,-5.458441467082508,817.5357436360359,0.9110760688781738,799.9208928234755,-2.3851968857486483,-5.588828264816199,-10.870185264003664,-5.896734884649146
1841,10000,1.5285964012145996,1.3715136349911106,-5.202668688646457,814.0587610321453,0.9024419784545898,761.2363262272263,-2.3147712659090707,-5.267068240826093,-10.166008003924173,-5.6214757302044775
1842,10000,1.5233209133148193,1.4202968187251108,-5.708912899697176,832.3083633119857,0.9064242839813232,939.0072965054538,-2.38409800512989,-6.604043624689877,-10.462271561211027,-6.170199223585341
1843,10000,1.487032175064087,1.3312251965327315,-5.200363544431073,814.1759601387024,0.9017806053161621,796.2195378990773,-2.3851968857486483,-5.49111354590516,-10.206875699484701,-5.629193981088723
1844,10000,1.5152506828308105,1.3435612425813641,-5.959529433620147,843.8340503795761,0.9048376083374023,895.0164901065581,-2.855801840265581,-6.218798008664249,-10.982941395908473,-6.441361002707963
1845,10000,1.5127272605895996,1.5058056058379787,-5.721352329430172,840.9152442207472,0.9005570411682129,965.7994328362192,-2.459664434726658,-6.66131070912322,-10.696663179032615,-6.184303114569417
1846,10000,1.5222899913787842,1.391656640078653,-5.290521327633854,824.6697255409103,0.9041876792907715,819.9398634209033,-2.3285127025819485,-5.634558504063328,-10.630147679437124,-5.720077230745133
1847,10000,1.525334119796753,1.0796543015448163,-4.859279476590745,799.4746481011798,0.8941326141357422,798.5446999696404,-2.3903295153001234,-5.486158307532196,-9.512953869563605,-5.261633827148084
1848,10000,1.5011184215545654,1.1988175004189285,-5.296713532513511,816.6284751821381,0.9036121368408203,833.54351955998,-2.4210240068048856,-5.741423747372534,-11.117898586103523,-5.737050342668118
1849,10000,1.5053722858428955,1.3455289874547305,-5.2097791753593,813.7996232134137,0.8886985778808594,812.1172452947072,-2.3147712659090707,-5.648565931704105,-10.75507932372853,-5.636187996261825
1850,10000,1.491323709487915,1.2947830654547452,-5.663909777909084,826.6054885029383,0.9037766456604004,857.0368690335846,-2.3147712659090707,-5.9188738224329365,-10.465488647827359,-6.1258295558633655
1851,10000,1.5013091564178467,1.3284294596175572,-5.805717045441933,836.238488965266,0.9003844261169434,853.203375160269,-2.4977231416771306,-5.961719920337531,-11.028827211813168,-6.278716061905498
1852,10000,1.5183136463165283,1.2500103014240755,-5.261045028999634,809.7218779407501,0.9082074165344238,865.8903982909311,-2.5005189936540786,-6.068961017319309,-10.61872779544553,-5.701491213683587
1853,10000,1.499955654144287,1.31907938243684,-5.186367686158904,812.3127913216999,0.902799129486084,816.3099843479374,-2.1527976194057654,-5.626382538321747,-10.296367563503498,-5.615001282903599
1854,10000,1.5121557712554932,1.3466960266011436,-5.243698912305366,815.061279095459,0.9160010814666748,806.9492637914359,-2.3126856466140056,-5.619380065487697,-10.419842836462204,-5.678347134536141
1855,10000,1.5306291580200195,1.5873569795163818,-5.687480036521966,843.2817788184983,0.9037559032440186,879.1296801272529,-2.3147712659090702,-6.088162631452611,-10.961161743343446,-6.139087433412576
1856,10000,1.5220561027526855,1.3831862352164233,-5.504294988589891,823.6221993349076,0.9087200164794922,787.6255466279739,-2.267712134510793,-5.461002413247984,-10.673996818587442,-5.957638192843898
1857,10000,1.4877827167510986,1.3306568247423085,-5.38963791403426,815.8075775375638,0.9093055725097656,891.233637731672,-2.3147712659090707,-6.193763090737699,-10.63925123732004,-5.825216242511075
1858,10000,1.5286345481872559,1.4338071241006654,-5.496649958207192,825.8214430449622,0.9158387184143066,848.8228360925729,-2.3126856466140056,-5.920000406234189,-10.274972443724572,-5.943713034402254
1859,10000,1.5036580562591553,1.4466043210753712,-5.352818229890599,819.693928403691,0.9163236618041992,899.1859770954159,-2.432306837931119,-6.324811033669459,-10.564376396784393,-5.789087658073803
1860,10000,1.507767677307129,1.348641716859524,-5.543891949490571,822.4771680447033,0.9220194816589355,901.0592929197229,-2.396257371133675,-6.312106044160348,-10.504597172519587,-5.999751234820481
1861,10000,1.5151875019073486,1.388997334459515,-5.625606678753862,827.3273784652301,0.8915810585021973,791.1769456402807,-2.519556106402989,-5.483609521596457,-10.771819305354294,-6.08051373249088
