PolicyExecTime,Itr,Average reward,NumTrajs,Average latency,EnvExecTime,AverageReturn,AverageDiscountedReturn,MaxReturn,Average greedy latency,MinReturn,StdReturn
1.2332921028137207,352,-12.548005408664961,5000,651841233.8267428,0.402498722076416,-12.548005408664961,-11.495379102930418,-7.2935582049692975,420443996.46725076,-17.499993271696958,3.4205049494480333
1.2525205612182617,353,-12.597053429402909,5000,655202174.1931587,0.37726330757141113,-12.597053429402907,-11.537033801357987,-7.342811545020157,420443996.46725076,-17.499993271696958,3.429457364388601
1.2352054119110107,354,-12.632823444867988,5000,655204129.4181138,0.374469518661499,-12.632823444867988,-11.567408101256705,-7.3948936587772245,420443996.46725094,-17.499993271696958,3.445926325816242
1.2367796897888184,355,-12.650096251768796,5000,661914763.6510222,0.37361693382263184,-12.650096251768796,-11.582097384533606,-7.4773091612892735,420443996.46725094,-17.499993271696958,3.4519961756379764
1.2408134937286377,356,-12.651779404309616,5000,655203398.5990378,0.37360286712646484,-12.651779404309616,-11.583613071737288,-7.4110179911603895,420443996.4672509,-18.0141728036881,3.454790372727139
1.2383415699005127,357,-12.639988476341653,5000,668629104.4663174,0.37470483779907227,-12.639988476341655,-11.573837405425467,-7.467262417221686,420443996.46725076,-17.499993271696958,3.4436848649892036
1.230379581451416,358,-12.622171769206043,5000,648492293.7655618,0.377091646194458,-12.622171769206043,-11.558936430775518,-7.219193166920669,420443996.46725076,-17.499993271696958,3.4389708827604206
1.2364439964294434,359,-12.572639102274701,5000,641774606.8142244,0.376711368560791,-12.572639102274701,-11.517411876697349,-7.331787699176544,420443996.4672509,-17.499993271696958,3.4093005502271203
1.227771520614624,360,-12.503884995057513,5000,648483286.3574078,0.37975168228149414,-12.503884995057513,-11.459635888740964,-7.342811545020157,420443996.46725076,-17.499993271696958,3.379377180034981
1.245455265045166,361,-12.403743323427793,5000,661902657.3073274,0.37802815437316895,-12.403743323427793,-11.375265534622205,-7.287523030752176,420443996.46725076,-17.499993271696958,3.3476666917763063
1.2117023468017578,362,-12.262494212830136,5000,624975875.5296155,0.38654494285583496,-12.262494212830136,-11.25600738176541,-6.923709207488959,420443996.46725076,-17.499993271696958,3.281386460955175
1.2435238361358643,363,-12.087159804588792,5000,621611684.4617461,0.3887913227081299,-12.087159804588792,-11.107591355112929,-7.1949690375778275,420443996.46725076,-17.585849701944685,3.199247039879306
1.2279868125915527,364,-11.896883882696239,5000,611528838.3352901,0.3903496265411377,-11.896883882696239,-10.945731330105092,-6.571945790967685,420443996.4672509,-17.61086680291976,3.1360817476105542
