EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9526171684265137,10000,400,-5.379690576364432,1.3448479450437765,2.486818790435791,-10.52710857879715,883.3094484439904,-5.809877606988099,-6.173868885434384,816.879528241212,-2.4786466153436666
0.9571332931518555,10000,401,-5.576955968170487,1.2915069825022898,2.5139431953430176,-10.382799602885235,892.0336443614796,-6.022650572225198,-6.139559938148214,820.6367424173764,-2.6460550006790697
0.9452924728393555,10000,402,-5.466693097530375,1.4471900398998747,2.4558255672454834,-10.536032812419526,823.1414752084814,-5.900467949695214,-5.754220930682117,823.2539506286757,-2.359807920736162
0.9584865570068359,10000,403,-5.279650083910324,1.2799371475149082,2.468797206878662,-10.536032812419526,863.7701284304919,-5.711428446372891,-6.0664696632074735,808.9027859657423,-2.4129125849860804
0.9874541759490967,10000,404,-5.424723651973507,1.2689854144033728,2.4983043670654297,-10.595755199488211,774.2698280170877,-5.86796217541985,-5.36031441647645,817.5892586894036,-2.371963563420806
0.9382386207580566,10000,405,-5.399787263547827,1.4152582867702352,2.4918057918548584,-10.526497540495585,919.2499456315804,-5.832027431252444,-6.356934449828261,827.3535945216453,-2.2666054850130988
0.9445827007293701,10000,406,-5.095363291303115,1.2455729126590998,2.4963433742523193,-10.595755199488211,785.8369457252938,-5.507770486981162,-5.432969773418182,808.2330807870592,-2.415165299692366
0.9361541271209717,10000,407,-5.458029673048311,1.3387759444823302,2.45828914642334,-10.190660011590563,821.1140285244288,-5.885370279224733,-5.648388610584925,822.4292009548731,-2.4990503118362777
0.9518160820007324,10000,408,-5.517743905807738,1.3226764895226564,2.4868571758270264,-10.526497540495585,889.0066791339547,-5.961747973803355,-6.177764518134289,823.2883249757494,-2.5888921370108826
0.967552661895752,10000,409,-5.5992296552629925,1.333718114009402,2.481170415878296,-10.319472292974096,869.0549946440179,-6.047147054500772,-6.029313386473183,824.2619033315386,-2.62095357089399
